,S_mean_std,A_mean_std,count,L2_norm
0,0.0032879970584723983,1.3054133906931757,99,230.027839800402
1,0.0018167707297197127,0.5586757599865515,100,65.07170149639813
2,0.0013791066344472872,0.42491947008433045,100,101.86605741528496
3,0.0024526093626460344,0.7151717912790692,100,82.39162973381775
4,0.0019660483265448634,0.6995222145522877,100,267.10484941886784
5,0.00258626684411966,0.841481417227442,100,164.47968144252442
6,0.0018062722458553296,0.47138967699362283,100,62.416706518755944
7,0.0011189183983745432,0.3575699794310214,100,74.8020275659461
8,0.00044164257998365194,0.1369909450154156,100,147.76701201074286
9,0.0023013069311701084,0.666989186774339,100,87.04093730956657
10,0.0008178814987564727,0.2625084056655557,100,132.04473749800863
11,0.002374602175352825,0.6441532777022253,100,55.209347584656456
12,0.0036121784804955966,1.2056630485614956,81,128.13652955544703
13,0.003537426780762121,1.203040124267436,91,174.98209549752946
14,0.0018772684716928778,0.6090116680849934,100,91.88240403219339
15,0.0029411478218612707,0.9078676955853527,96,107.29914583431854
16,0.0034310701085355157,0.9851553147450801,96,73.12138870367728
17,0.002112209018499482,0.6372442362768257,100,93.39834323053543
18,0.002981073856264503,0.9596055923444342,100,93.5343584813601
19,0.0016299085793493758,0.5230134948856874,100,118.43489218001031
20,0.0012238846206038924,0.3468266130716407,100,172.87558452899972
21,0.0009070122597352811,0.2819371805560966,100,117.70018277174476
22,0.0031066409653392334,0.8551792076047432,98,59.58637107981028
23,0.0025151168152193967,0.9514892694142678,95,81.41665799885571
24,0.0014341462118899492,0.45561579528693374,100,111.67880982497772
25,0.001366702328330477,0.44882931872120047,100,106.175915528514
26,0.0018779224443509232,0.5936045512725209,99,158.2793350288428
27,0.000725311983216726,0.23394090754316146,100,147.66351229454781
28,0.003145766484068984,1.0132740621104712,82,128.6180199199165
29,0.0021754835252019043,0.6588620597619282,100,96.61427205112214
30,0.0018898257716018724,0.5700826831539813,100,100.73323777310597
31,0.0020550235757102755,0.620121635938469,100,107.52958045315883
32,0.0028402931807466536,0.8436234623763165,100,90.79067442176087
33,0.0008524433077069338,0.2613560236612652,100,83.83880682007937
34,0.0019230756568242575,0.6796757822904865,100,70.7499415671805
35,0.0015881038354943295,0.4875917698383264,100,93.79749284403695
36,0.00183195256410452,0.7162255418214561,100,250.90810299464766
37,0.0012156720160368811,0.3901289904000352,100,109.51861051348
38,0.0019347308596386744,0.6012576823645241,100,112.65800289498497
39,0.0012117490851179637,0.3725913206601185,100,132.42483008343788
40,0.0036021113425581063,1.203629504195015,80,84.96711195696409
41,0.0039068602786179645,1.2880519081446726,75,91.02427776095952
42,0.0006933322530502431,0.2249694932636427,100,178.63818042979423
43,0.0019798082974485055,0.593852489619322,100,115.70923688087406
44,0.002276368389624392,0.6883698135800226,100,103.51128092509047
45,0.0011538471839211448,0.35696190553626245,100,108.09627108209621
46,0.0036230767150822614,0.8434446277354445,88,43.43399787747052
47,0.0012818997055595084,0.419766608926259,100,120.32526024121428
48,0.0016021454660485673,0.48577625800048224,100,72.27858179703088
49,0.003055412707737934,1.0455943461423982,100,71.94663772341781
50,0.0011261240958279632,0.3583953354543475,100,121.93193196538697
51,0.0018274756309642369,0.6382270173018496,100,93.76881179204958
52,0.0034598546940957996,1.0784998106409314,59,86.48608431701666
53,0.0036313283644879334,1.0072355188374018,85,62.32227236906411
54,0.0027394028823763995,0.9656293682722713,100,240.83205923721565
55,0.0005549203987686881,0.17139537889529494,100,144.15314131704037
56,0.0011194646539415085,0.36030120957906353,100,150.34249641258492
57,0.0012262050182048367,0.3774438331036695,100,127.1385532940807
58,0.0010713440471837676,0.35557028142453884,100,174.5122720286088
59,0.002786196309091075,0.8708842266908614,100,101.07812486414994
60,0.0011606667809336414,0.4004615330053966,100,85.19324966496808
61,0.0010812824129067383,0.3293681261953451,100,193.27791303232675
62,0.0037850907194208025,1.1935659093695539,84,73.52023505165751
63,0.004007095822673125,1.7632106425943985,77,75.8080969605326
64,0.0042979811145773695,1.3333611943198977,95,115.26814235708589
65,0.0034633224162470165,1.013169702983734,91,83.46509303621148
66,0.003312871982566588,1.0285081719644733,84,65.9585847858544
67,0.0036382398618770373,1.108586234262393,95,69.13156768874282
68,0.0038876568569708174,1.3119247510122045,86,67.02598860026086
69,0.00419245551485116,1.2903117448757895,52,83.60773023031517
70,0.004014698967406509,1.0290492161924345,71,52.02042040378421
71,0.004056328648317031,1.331076772379702,56,138.49367759963275
