,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.007229997812094452,0.0149398422859072,-0.004412147736714938,0.004306904788249025,0.0023379572420278824,-0.005793124164411056,-0.00042756689555342725,-0.003622241695373731,0.0020352439146534168,0.0029798153753527877,-0.008061122548728672,0.009596069780504288,0.00032848422795976053,0.016846100701988945,-0.00538363613981174,0.0032584835893331647,0.0010379693792286035,0.0035029970552502457,0.00045703681108710315,-0.00166502999732568
1,0.0030684609010695513,0.004549086711465547,-0.0059849135023842285,0.00500789736874262,0.0016487026082223116,-0.009756207607714604,0.011867619153131283,0.0024717493349017327,-0.006110504514670261,0.0032922470039067893,-0.005853678499049422,0.005287538053902354,-0.00013576756700846816,0.01266561240866393,-0.0028581993855751205,0.00912956958177825,0.009465888105318995,0.002214487938967475,0.007829273675237537,-0.007225796835043926
2,-0.0007663503152997393,0.014580606676970195,-0.008649865375801079,-0.0010144380784633373,0.004333562041334454,-0.014752907345754957,-0.00011542996633509919,0.001715821470350545,0.00561504477514045,0.0009915267860879798,0.006907879076477853,0.007808149637883755,-0.0010129201509056994,0.008309891504769113,-0.008563521856417221,0.006732142995920623,0.0018079424241661901,0.00922495813159945,0.0028258366028332082,-0.0004029766207891796
3,0.002212489094033545,0.017168713032781065,-0.005223322818946482,0.006827142383180213,0.0029061016560717433,-0.008867275279205587,0.003936881902327384,0.00066379185613395,-0.008795080773777808,0.001347802540128642,-0.0022788425808575215,0.00391474853183381,-0.004085654547129188,0.013199009145920768,-0.008450607826671496,0.008762029426275927,0.0119394647848848,0.0029407553427962595,0.011938743542057867,-0.0030864574476624925
4,0.0017501580910567085,-0.00886689365761975,-0.004096931999675774,0.010517128409206933,0.0036955423512269304,-0.0049663819589811885,-0.002825253276744361,-0.0006305835705106291,0.0051348572743472164,-0.006467259796494539,-0.009218390968844638,0.005468921572161622,-0.004402219174541618,-0.0011049211294174577,0.000900432661492777,-0.009391948330446235,-0.006294549871434416,0.0034042228638288883,-0.0016103918126044083,-0.0030561001975788317
5,0.003592700129117249,-0.004187760134001948,-0.009891975747385305,-0.0037999367127226564,0.008042277253003853,-0.013637068033138385,-0.0007405855527482293,0.012779250434671496,0.012793438717734366,-0.007677949097016702,-0.007690553266138843,0.0079614827201797,-0.0026897717349989242,-0.0029539989529709506,0.0003606246485019815,-0.003698040150817426,-0.007140009590542253,0.009483719482933601,-0.009869908060620089,-0.00450381276690559
6,-0.0059813196465223085,0.011968518709447538,-0.005023678502007297,-0.0022401660831917083,0.007762695705675369,-0.001970318491741758,-0.01348472196775563,-0.015606239164975744,-0.023534519756296658,-0.006977752296752667,-0.012327471833597017,0.0027293406246278874,0.037473186598855686,-0.016869151693328324,0.007112716785691137,0.021611202960714775,-0.004407693819889516,-0.001429284628551059,0.01302760037566525,-0.0037331297467569583
7,0.0007136889855971278,-0.010617477933568254,-0.007586375859915686,0.0031947735988418114,0.0050997039260953034,-0.005661363516922254,-0.0012303470303545521,0.004733033220486826,-0.012137637328034894,0.0035762596792463003,-0.012154004812806237,0.002073667678374464,-0.010385775418831115,0.00722288212378962,-0.0012553328981636206,-4.607799393840613e-05,0.006483485010369775,0.011898406883920373,-0.0007440377633317149,-0.013364814031682595
8,-0.0023069411199167183,0.0028040028053747733,-0.007511367934264824,0.002354122950033052,0.0025091837664379733,-0.008750686277337594,0.0035479582578996634,-0.005599346239253655,0.0015914204049540328,-0.0017675583627838835,-0.016390518527169048,-0.00668218511850533,-0.01392041380285571,0.013386052526844229,-0.009364104194613872,0.00044007238556685954,-0.0041445829481498355,0.0134768693478626,-0.0029744037236136773,-0.010038467480051582
9,0.005177741665626947,-0.0006039218838407349,-4.2583341781056014e-05,-0.000935461570194777,-0.004709477180046115,-0.01480516424689774,-0.0006095300714785557,-0.009166062983103287,0.005696122417701916,0.0010993310229761434,-0.013695222674892284,0.003621038293099804,-0.004764552093270048,-0.010421502829142308,0.005049673962475223,-0.008772960884598984,-0.0019057202022301407,0.009727796186280635,-0.01255331032524621,-0.009230196460122034
10,0.0020279951839586017,-0.012266805129683577,-0.006965314290083649,-0.004850082243235126,0.005085720350510844,-0.009982317195788118,0.0006101030130796391,0.010775638881492492,0.012985157003966743,0.0002915122677053943,-0.009036502839177762,-0.0004937038138435457,-0.004524900108333227,-0.0052896987977186895,-0.005442441052922464,0.00483466010769248,-0.0050063962524794425,0.010077858850093,-0.00480634872483603,-0.004469440109653076
11,0.00505316235184744,0.006821082375731948,-0.006037389430984099,-0.006090380320436498,0.005777708469491986,-0.002160458955612674,0.005249806078085533,-0.009857012373687147,0.014490455866399332,-0.004336715457727131,-0.03302098510513782,0.007082374112929328,0.005472134226991983,-0.000932311399876402,-0.007852540748019781,0.007515624075561049,-0.006708930327605818,0.009941828435874666,-0.007939496020622968,-0.007544547373915922
12,-0.0029559775735145703,0.0008043431065534228,-0.009507976793178802,-0.0021144592804292553,0.003162433681914745,-0.007479147922468729,-0.007504211705185021,-0.016603799263578682,0.00011754081573031666,-0.005146616500666337,-0.023817819687767514,0.007298658084674766,-0.010825252852389033,-0.0020402881514755672,-0.0055377242232107805,0.011563546695479949,-0.006837236169012919,0.016815406247021866,-0.003599275573051243,0.006332064902415396
13,0.016073886293715655,0.002482305572364731,-0.0016056473092161425,-0.0027480843489570204,0.00304057582356525,0.01343444261398526,0.010873473458065663,0.007859035799327849,0.012695791267694564,-0.0012105473392265969,-0.030694010453770928,0.007749737712456213,0.008236962381370701,-0.019989444158091233,0.0028690284074354617,-0.0035302284367599267,0.0016393383063652957,0.032352957224387954,-0.0003224769255197734,-0.004639754206267967
14,-0.0049171577327884715,0.001101872560129069,0.004417309313732973,0.0049644785204206,0.003500919159992992,0.00047934322770978047,-0.005350442101927047,-0.0015088421668547482,7.512828034202474e-06,-0.0026649540929711366,-0.006751052650001382,0.004663357742686546,-0.005292292489019897,0.008508511705122755,-0.0009871976047950094,-0.008714422990212934,0.0011726066391235352,-0.0058710196499581375,0.0013237761351237512,-0.003024977454102424
15,0.0026943043734750267,-0.006919857029731105,-0.0056514175397926365,-0.0013030213786279054,0.008105194105748385,-0.0020501801029955717,-0.0054422895631446805,-0.003848296751948007,-0.0031767550355641847,-0.0026989980989622214,-0.006196692380145551,0.012809495075990125,0.004677284290098481,0.012254740163322788,-0.00832226062775731,0.0007548302861108133,0.005000772296173365,-0.00017551587726533796,0.005119854003462575,-0.006345292634230814
16,-0.0021124105867980124,-0.008714226111231658,-0.003806794429988634,0.001712854646062327,0.005775213891961065,-0.005948099908684127,-0.007024154378585345,0.012205916428358232,-0.004818937993039839,-0.0017302995943247821,-0.007356849196174678,0.011936175990716103,-0.0115565836917228,0.008335353015067723,-0.004471877873576805,7.154337517989044e-05,0.00011774604925339246,-0.005878413200163104,0.007198910253036753,-0.006484694913490495
17,0.0016510598253748079,-0.0002709049385498768,-0.005327425910155168,0.005226233752651564,0.005549240923963793,-0.005803546255157433,0.0035788858690814743,0.007464647627594328,0.00013831693057017095,-0.0033171258099435347,0.009799844086870058,0.007784430182399577,-0.014765858201565906,-0.0042709854779440885,-0.007882473999058419,-0.0003220357764582043,0.0010564267324232861,0.011761731958420242,0.009716633820810217,-0.007274066817121286
18,0.0038537330233605212,0.0240793180410195,-0.00814069405226376,0.0017657442012871266,0.009866850290765007,0.0032449783866012345,0.011776043185712291,0.008008091410140417,0.00976328075549843,-0.005084980592547976,-0.005540816426940692,0.007584845564716403,-0.008548187805634513,0.009405176320230678,-0.006260803045473141,0.013037301715928498,0.008009957518559478,0.0069227839099618655,-0.0007840610159297208,-0.00110503805100956
19,0.008208910826634743,-0.0009079029924948103,-0.005513963401378615,-0.011627886471743818,0.0012525095391824296,-0.009648502747164372,0.024819396685453975,-0.004448344612259915,-0.004167956478928286,-0.00782220380180846,-0.004460354016751674,0.006027499482745841,-0.008931741093001705,0.007055384638501765,-0.0012926948378381667,-0.007205793765461988,-0.0025813394949979838,0.0076766153009175395,-0.0033574394414653177,0.0008972111210100262
20,-0.0003099879861080117,-0.006017157305977474,-0.013222235434617537,-0.00541280387007404,0.00028053981501088864,-0.004880214213781422,0.003444289593795585,0.00040095854375911334,-0.01096420327544849,-0.010860148367239982,0.003290043181809714,0.012343157466472411,-0.016860137889835213,-0.021641731715854325,-0.0003206081682067707,-0.0043843488965915915,0.002121915067014356,-0.008915437466549209,0.001214617814261715,0.026997819398370284
21,-0.0005856262479905216,0.0009480283127299676,-0.0039299029302576035,-0.007740776936750686,0.007315376806529273,-0.007473637792620581,-0.0007770763612166414,-0.006803768604869464,-0.003103201883616431,-0.002456205257216364,-0.006788809106224548,0.002036106136508192,-0.016864721625936732,0.011746052406642813,0.0014297583413231175,-0.004264651470374165,-0.0023529073283471025,-0.0011272960414152654,-0.011855555739738179,0.0055139587863327726
22,0.0009823124087727194,-0.0039693709543968106,1.3576034564629062e-05,7.118110707439684e-05,0.0006382379357886196,-0.006399218250724264,0.03346832643045108,-0.0024682420131028754,-0.011791872400773645,-0.0009881356288391988,-0.0004096476002624883,-0.012567041024301328,-0.009745597438422066,0.006989466926368536,5.098586289825696e-05,-0.004181656273133609,-0.00510262230426195,-0.013202763547341255,-0.010820283804987443,-0.009005860124169107
