Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
PA0017,0.004456206371909694,-0.013436166569590569,-0.009189639091491699,0.0008047544956207276,-0.004204778528925198,-0.005429549217224121,-0.002802044302225113,0.002578111795278696,0.0012184415012598039,0.00573544979095459,-0.0012619283891493274,0.005649358918890357,0.0012727323919534683,0.0010471892356872558,0.0018474840046837926,-0.004522599577903748,-0.0022544166445732116,0.004001305103302002,0.0021566952529706454,0.0029188119448148287,-0.005891862905250405,-0.012283640137563149,-0.0011057579049877093
PA0018,0.005590388649388363,0.007922955825924873,-0.007105204463005066,0.004847015142440796,-0.003489369776711535,0.00715015172958374,0.009727030098438262,0.005328282026144175,0.008297664001584054,0.007279640436172486,-0.0025822750983699677,0.0055376004986464975,-0.0077831088751554485,-0.004187085032463074,0.003002471583895385,-0.00984667956829071,-0.0014211216568946838,0.0009006613492965698,-0.003094319973075599,0.007175280497624324,-0.00466098650446478,-0.01672844698963066,-0.00994605585640552
PA0019,0.006403161768327679,0.00744948148727417,-0.006241110563278199,0.0071249580383300785,-0.004973507639187485,0.002318086624145508,0.0029746320843696593,0.004387165949894831,0.0002977810800075531,-0.006232011318206787,0.003940126588267665,-0.0014718445017933846,-0.00859720528125763,0.002424178123474121,0.0018546774331480264,0.009475642442703247,0.006043063998222351,-0.013281566500663757,0.007752039453439545,-0.010667764223538913,0.0016029780765749373,-0.00444050608202815,-0.016127236917907118
PA0020,0.005344729674489875,-0.007003951966762543,0.002079852223396301,-0.00832574039697647,-0.0038104831282772234,0.007299977540969849,-0.0019497200846672058,0.005757584250890292,-0.006290091071277857,-0.0074856609106063845,-0.011425642717269159,0.002193657325115055,0.005418271087110043,-0.00012324705719947814,-0.0024389146699104456,0.0036457832157611846,0.006635281108319759,0.00517271563410759,-0.007066835306192699,0.005052970005915715,-0.009089649848218233,0.0010712301979462306,0.0033684353910240473
PA0021,0.000194491001597622,-0.004857458472251892,-0.005360872745513916,-0.005560441017150879,-0.00047653824535768424,-0.004356813430786133,-0.002619327902793884,-0.0021906247505774864,0.0006000684201717377,-0.010991513729095459,0.004338060655901509,0.009646802116185427,-0.016629762947559357,-0.0022133028507232665,-0.010892199333757163,-0.01189282774925232,-0.008520099520683288,0.017832157611846925,0.005307274952269437,-0.00012771899883563703,-0.0015786728768978479,-0.010678535420447588,0.0006268491931990081
PA0022,0.00873385186780963,0.0030409730970859528,0.002141726315021515,0.0019486230611801148,-0.0033638655249752215,0.0047471773624420165,0.0017762110382318497,0.004322661803318904,-0.008794305920600891,0.004141992330551148,-0.017083191102550875,-0.01157103203702718,-0.007109926715493202,-0.0044336006045341495,-0.0003156355256214738,0.006483376324176789,0.0006805906444787979,0.0020517587661743166,0.005240606634240402,0.000976874278141902,-0.009343900770511268,-0.00524857552566876,0.002392492457932117
PA0023,-0.00451643425121642,-0.00809733808040619,-0.011750738620758056,-0.001808500289916992,-0.00209937878509066,-0.0003640365600585938,0.004726935625076294,-0.0036950551546536957,-0.012386982142925263,0.0050869941711425785,0.000537872314453125,-0.002097439095377922,-0.0009832298755645752,0.0018395042419433593,-0.003358329441398382,-0.0026288247108459473,0.00643150806427002,-0.004338357448577881,-0.014568872619093511,-0.003799878633939303,-0.000994250459491082,0.000700701338549455,0.002651331471461876
PA0024,0.008840142634876987,0.004947320222854614,-0.006768231391906738,-0.0008599519729614258,-0.003857680221102131,0.008101625442504883,0.015607543587684632,0.009793644685011644,-2.92249023914337e-05,0.03685206174850464,-0.016143595018694477,0.000575017649680376,-0.005520813018083572,-0.007334361076354981,0.005197313288226724,-0.0042396032810211185,0.0127242611348629,-0.0019884610176086424,0.007721859634968273,0.004748234382042518,-0.02193450927734375,0.0030830127807954947,-0.011541658756779689
PA0025,0.005873765861778928,-0.0007201689295470715,-0.004619942307472229,-0.0023706260323524474,-0.013472304415346971,0.005413452386856079,0.009277250319719314,0.006171124027325557,-0.0036654943972826005,0.018117282390594482,-0.00016711171596280985,0.012070442857220769,-0.003954481109976768,-0.005159805566072464,-0.0007522110617719591,0.01345745787024498,0.006941004954278469,-0.002576407492160797,0.006157689711503815,-0.008736083140740028,-0.010128432849668106,0.008595927948287377,0.0024175554806110905
PA0026,-0.0029730378535755895,-0.0030401793867349623,-0.0047434097528457645,0.003456540107727051,0.004398627067679789,0.006722536087036133,-0.0027080079913139343,-0.00352249237207266,0.0013509291410446168,0.008185365200042725,0.01341820147729689,0.0111780587118119,-0.003226849362254143,-0.004179195165634155,-0.003185288207605481,-0.009880523681640625,-0.0013001538813114167,-0.010547029376029969,-0.0019297058645047639,-0.005966810079721304,-0.01118288849884609,-0.0133144391545405,0.026358963812098783
PA0027,-0.007658816220467551,-0.005049862116575241,-0.00810044527053833,-0.006645212173461914,0.005469165631194613,-0.008744845390319824,-0.0024812915921211243,-0.005610541196969839,-0.005266337692737579,0.010851941108703612,0.017523184899360902,-0.009582104627043009,-0.0031437121331691744,0.0006967413425445556,-0.005953423166647554,-0.008092832565307618,-0.01427973985671997,0.013542567491531371,-0.004309085377475671,-0.0016290591313288761,0.006177227452116192,-0.024922714475542306,0.010118313864165661
PA0028,-0.006265790838944285,-0.005814223438501358,-0.009907605648040772,-0.009594357013702393,-8.184518387068558e-05,0.005881533622741699,-0.0002242863178253174,-0.0007467269897460938,0.0017536130547523498,-0.001296529769897461,0.019331635967377695,-0.011672486364841462,0.0038511279225349427,-0.006211502552032471,-0.007394523117691279,-0.004783227443695069,-0.013906292915344239,0.011184685230255127,-0.017628322567856104,0.0013880362877478967,0.006025701198937758,-0.005625280303259691,-0.00016859933441760498
PA0029,-0.000712628950152481,0.021696133986115456,-0.0038679873943328856,-0.011107972860336303,0.0006748313334450793,0.006167972087860107,0.0002474236488342285,0.0011044025421142578,-0.013834978640079498,-0.0008390450477600098,0.01041739986788842,-0.0032049970515072345,-0.004810407906770706,0.000147777795791626,-0.00741855894215405,0.0022103047370910646,-0.004036974608898163,0.005670861005783081,0.007651857116766143,-0.012156523191011868,-0.005982722876206884,-0.0004045631426076094,-0.0082320115145515
PA0030,-0.007121864118074116,0.006254352629184723,-0.00663652777671814,-0.0022199296951293944,0.009888666779247683,-0.0012085151672363282,0.004974448084831238,-0.00796647805434007,-0.005597832202911377,0.0033080244064331056,0.021492462004384687,-0.009775346238166093,0.010886740684509278,-0.009192733764648438,-0.011488626431673764,-0.013424333333969116,0.0001678064465522766,-0.02154818654060364,0.027912244984978123,0.021588839017427884,0.0004523385245845003,0.0015724949538707734,0.0009413490108415193
PA0031,0.000389032196580318,0.004729985296726227,-0.010871852636337281,-0.010881843566894532,0.005849542902476752,0.0040271258354187016,-0.003934667408466339,0.0030220600274892956,0.00013783350586891175,0.009049108028411865,0.014902780132908975,0.0045624793227761985,-0.01259410783648491,-0.012191988229751587,-0.0034158440679311754,0.00247869610786438,0.007233278602361679,0.0007561653852462769,-0.0005577096813603452,-0.009334710928109976,0.004523313270424897,-0.0053220819992323715,-0.0025414403747109804
PA0032,0.001816261232944957,0.0060983292385935785,0.007823666036128997,-0.007519906461238861,0.004308870034431343,-0.0061618036031723025,0.0026347003132104873,0.0004771736951974722,0.0019141283631324767,0.004888204336166382,0.00999488849793711,0.00027042331174016,0.001012169159948826,-0.008288034349679946,0.001729639635886997,-0.008108111023902893,-0.004971653893589973,-0.0003041423857212067,0.009742326315557747,0.0016301778646615835,-0.005284382487243076,-0.0011354327318258584,-0.0025184030334154763
PA0032a,-0.0003837786222759046,0.004738769307732582,-0.008511117696762084,0.0009836351871490478,0.007372389978437282,-0.004474384784698486,-0.0005867084860801696,-0.00041460257310133714,0.0046092581748962405,-0.00037329435348510743,-0.005480164481747535,0.0069994190428406,0.00047238141298294067,0.005116233825683594,-0.001984194703400135,-0.00543244481086731,0.008453979194164275,0.0013336974382400512,-0.019353216677381282,0.0043140924893892724,0.006958426169629367,0.006118387573709091,-0.012664084341011796
PA0033,-0.0010080923113906593,-0.012245534360408783,0.0032026195526123047,-0.007005391120910645,-0.0021133921039638236,-0.0026250267028808593,0.004007290154695511,-0.0035793359463031477,-0.008159848004579544,-0.00517634391784668,0.004477658579426427,-0.008456753212958574,0.007025859206914902,-0.015882524251937865,-0.015734108462929726,0.0021451199054718017,-0.008824735134840011,-0.007128610014915466,-0.0009073949696724874,-0.03432160157423753,0.013745226950015663,0.001372686835626761,0.013234450536615708
PA0034,0.001281637894479852,0.007220666706562042,0.015212345123291015,-0.00507143497467041,-0.009248078759036847,-0.007733030319213867,-0.0011180001497268677,0.00019841560950646035,0.01383895516395569,0.0010457515716552734,0.005312635052588678,0.008432988785207271,0.01101214975118637,-0.001129298210144043,-0.007709763646125793,-0.0054528403282165525,0.0011256992816925048,0.006527042388916016,-0.0233342030592132,0.02785521287184495,-0.007166106745881855,-0.004927439428865909,-0.004181672545040355
PA0035,-0.004462760791443942,-0.002416406273841858,0.014154739379882812,-0.004004273414611816,-8.306218616998017e-05,0.008358964920043946,0.002632085084915161,-0.002172275689932016,0.013712455928325653,0.013786039352416991,0.018400730625275644,0.00805067017674446,-0.0037009134888648988,-0.013155226707458495,0.0016177204065024853,0.005193026065826416,-0.001591166853904724,-0.0043624496459960934,0.003851885335487232,-0.016679763793945312,0.014347598237811395,0.001360726977388064,-0.001243745579439051
PA0036,-0.006544129890308045,-0.0040660412609577175,0.02416743040084839,-0.008371531963348389,-0.0006231478790738689,0.02251121520996094,0.004829292893409729,-0.004058993779695951,0.0028217849135398865,0.013200016021728515,0.006558226000878119,0.001973908431828022,-0.0031178396940231322,-0.009277896881103516,-0.0066028299927711484,-0.00782788634300232,-0.011416653990745545,0.003985655307769775,0.0068660211144832145,0.007729126856877253,-0.0007109192182432931,0.0008836809545755386,-0.0011102510433571011
PA0037,0.001548700165330318,0.011110700964927674,-0.0022275471687316895,0.0009603524208068848,-4.626743829072411e-05,0.004677896499633789,0.004804001748561859,0.0005936659299410306,-0.008747994899749756,-0.006505985260009766,-0.0034137310520295176,-0.0030438897572457792,-1.3312697410583496e-05,-0.004910607337951661,-0.013168928660452366,-0.00803786039352417,-0.007218438386917114,0.0012194764614105224,-0.01842405503256279,-0.0025821832510141227,-0.012957671903214365,-0.002091992956896623,0.007061329542421827
PA0038,-0.009098621836879798,-0.003752208948135376,-0.006829986572265625,-0.012900652885437012,-0.007781185320953825,-0.0026276683807373046,-0.003019219636917114,-0.0012519029470590445,-0.0017177081108093262,-0.003947410583496094,0.009046931420603106,-0.003588893450796604,-0.010113689303398132,0.012903704643249511,0.002797425761818886,-0.03402612209320068,-0.004510306715965271,0.00432506799697876,0.0031305718840214246,0.002650334284855769,0.012970006690835053,-0.0013601250946521759,-0.021042907939237708
PA0039,-0.006890514440703811,-0.013717114478349685,0.0019905614852905274,-0.010438833236694336,0.003928362433590106,0.002181386947631836,-0.0009449514746665955,-0.001817644559420072,-0.0008115595579147338,0.008251385688781738,0.005689574826148248,-0.008812384195625782,0.011155340373516082,0.010688230991363526,-0.004898454789072275,0.06532425165176392,0.002931577265262604,-0.007701585292816162,-0.002758090956169262,0.01522526374230018,-0.002841175727124484,-0.010900854629774888,-0.00990582681169697
PA0040,0.0030873030946965804,0.020544248297810555,-0.007786220312118531,-0.0065634846687316895,-0.005324986443590762,-0.00958174467086792,0.0016480086743831635,-0.002776984068063589,0.030435663610696793,0.007077171802520752,-0.014805157338419268,0.003149112518876791,-0.011553854048252106,0.0035295701026916504,0.004917955407872796,-0.004893949031829834,0.0028794370591640472,0.03144378125667572,-0.0036929971293399207,0.019540713383601263,0.0075115977593188015,0.0016955233179032803,-0.0037731317912831027
PA0041,0.003567335898416084,0.011051392778754235,0.000898168683052063,0.0031609582901000978,-0.004409953729430241,-0.011641459465026855,0.002087065428495407,0.0017356065603402946,0.05224938042461872,-0.011857120990753174,0.004042796550258514,0.002489413321018219,-0.014951919317245483,-0.0005230921506881714,0.0024957844242453576,-0.0018921512365341186,0.004173233583569527,-0.008221635222434997,0.005757603206132588,0.004657727021437425,0.0010645794418622863,0.003959405484298865,0.0007659529938417323
PA0041a,0.0993710860871432,0.012452455423772334,-0.009042688012123108,0.026848840117454528,-0.017481499643468144,0.005635926723480225,0.013368035703897475,0.041227823954362135,0.004516469910740852,0.0011706137657165527,-0.00505227715738358,0.0064410051610320805,-0.019512357413768767,-0.005049042999744415,-0.009265637849457562,0.0011344644427299499,0.03237122245132923,0.011091396808624268,-0.009885072185282121,-0.0203249454498291,0.007656511270774985,-0.019071816435704627,-0.020425923022569393
PA0042,0.005180049360844127,0.007433237582445145,-0.001688486337661743,0.005509293079376221,-0.0006287062346045651,-0.0027285385131835937,0.009035184979438782,0.00571744625384991,0.0302975732088089,-0.0025278759002685548,-0.0037775039672851562,0.007075053900480271,0.01043053925037384,-0.004136971235275269,0.002655400848016143,-0.0003237462043762207,-0.005520524680614472,-0.002941216230392456,0.012302622460482414,-0.017182680276724007,-0.015535651512865751,-0.011662620585411787,-0.002560894863278258
PA0043,-0.005159771233274226,0.0011119059473276138,-0.016873821020126342,-0.0075583672523498536,0.0010392879372212425,-0.0059198451042175295,-0.00021273285150527954,-0.002899642174060528,0.0075901512801647185,0.003953952789306641,0.010488858146052207,0.006643768064677715,0.012057360708713532,-0.004195084571838379,-0.0016921829199418425,-0.0013836127519607543,0.0012853598594665526,-0.012129778265953064,-0.0061017481381433055,0.005042424568763146,0.00032765910310565303,-0.0040335387767603,0.002447153423346725
PA0044,0.0037939172042043587,0.004840317666530609,0.0001708221435546875,-0.015405912399291993,0.0044952079431334535,0.004104547500610352,0.00023537099361419677,0.005516837193415715,-0.0039056473970413208,-0.006359519958496093,0.003259989523118542,0.14211545765399933,0.009449769854545592,-0.011984672546386719,-0.0004183465987443924,-0.003692634105682373,-0.004633354544639587,-0.008392345905303956,0.002607834966559159,0.011354152972881611,-0.007984071407677993,0.00025694935272137324,-0.017731526318718407
PA0045,0.0165859858194987,0.00045605204999446867,-0.00011627674102783203,0.026599873304367066,-0.003647430619197105,0.017431833744049073,0.0023882801830768584,0.006747630926278921,0.062274549007415775,0.0028343939781188964,-0.009430266195727934,0.02698003434576094,-0.0004895053803920745,-0.005513539314270019,0.006882674917578697,-0.007531819343566895,-0.0009296227991580963,-0.0014352458715438843,-0.006834796646185089,-0.006922575143667368,-0.021520268242314178,-0.012320845543096462,0.014145472470451803
PA0046,0.013326310274893777,0.012249433696269988,0.00560903787612915,0.014033007621765136,-0.01375031827101067,0.01022660255432129,0.005409508347511292,0.01276408709012545,0.05702091634273529,-0.0015230178833007812,0.034700832059306484,0.007030688598752022,-0.018302135169506073,2.7899742126464843e-05,-0.003510752134025097,-0.010388758182525635,-0.003620904088020325,-0.007529892921447754,0.003613434339824476,0.007111476017878606,-0.0038334648564176737,-0.007877924976249536,0.0018071614059747435
PA0047,0.008407584407873321,0.008035257682204247,-0.0030279791355133055,0.0024316370487213134,-0.008519137083594478,4.2462348937988625e-06,9.639590978622433e-05,0.007141967920156625,0.06091851741075516,0.00503143310546875,0.01224685292090139,0.017866253778338434,-0.02087674267590046,-0.011718946695327758,-0.0013054861035197974,-0.0102159583568573,-0.0016143323481082915,0.008587527275085449,0.0008225725931033756,-0.004303326973548302,0.01118524119539081,-0.004905211351191004,0.009469742284101598
PA0048,0.0011498300652754935,0.013231782242655754,0.0029666674137115477,-0.014523563385009765,-0.003134816440183725,-0.006562118530273438,-0.006614064425230026,0.0011089655069204476,0.01710871249437332,-0.02049384832382202,-0.0026002160964473603,-0.015669032456353305,-0.023015412390232085,0.022906371355056764,-0.011531889615580439,-0.011447662115097046,0.01209303617477417,0.07243674397468566,-0.01752948290423343,0.010539531707763672,-0.002731638134650464,0.0011886082589626311,0.030130946168712543
PA0049,0.003551416229783443,0.010217835903167724,-0.004800984859466553,-0.01304624080657959,0.0021875723084407066,-0.010776300430297852,-0.0007877928018569946,-0.0002284856942983774,-0.004082225561141968,-0.0015483760833740234,0.008368430599089592,-0.023054410815238954,0.004227204918861389,-0.014110736846923828,0.0001132705807685852,0.009477109909057617,0.021436724066734313,0.16392338275909424,-0.005504836115920753,0.0025091171264648438,-0.005297534870651533,0.021480314806103705,0.02132101386201148
PA0050,-0.0019084528872841283,-0.011472569704055786,-0.0013967132568359374,-0.005790657997131347,0.003732866315699335,0.01861856460571289,0.0050891488790512085,-0.0015766070439265324,0.017988454699516297,0.003010377883911133,0.00939488410949707,-0.04698820851743221,-0.011107273697853089,0.008881664276123047,-0.009903097115457058,0.01405855655670166,0.007577866911888122,0.023482131958007812,-0.008229881002191911,0.0064417032095102165,0.020882570518637605,0.00256769135594368,0.0030115959691066367
PA0051,-0.001330860874109101,-0.017599005177617075,-0.01566764175891876,0.007918020486831665,-0.011284870887870219,0.024678022861480714,0.008353725522756577,-0.003939291147085336,-0.007160993590950966,-0.0029501926898956297,-0.0038592526989598428,-0.00815056499093771,0.02144440695643425,-0.0029789203405380248,-0.006596572091802954,-0.012571512460708619,0.010196574926376344,0.008419652581214904,-0.011844604684595476,0.009502190809983473,0.03734522945476028,0.01552887742097179,0.001210181152119356
PA0052,-0.013652788965325607,0.0067918536067008975,-0.010019663572311401,0.0026556730270385744,-0.004754543304443359,-0.02136249303817749,-0.005276584476232529,-0.010192557481619027,0.008041598871350288,-0.005449516773223877,0.011316739743755709,0.005931354258209467,-0.014494473338127136,-0.0011406433582305908,-0.006556100901216269,-0.010820140242576598,-0.011438089013099671,-0.003468916416168213,-0.02794944403464334,-0.005585780510535607,0.006766143834815835,0.002107363644366463,-0.0004888737902921788
PA0054,0.009655684755559554,-0.0017017068713903428,-0.00541854202747345,0.00719207763671875,-0.0004980848796332061,-0.012124254703521728,0.003818693459033966,0.005860511156228872,0.003222952112555504,-0.002140169143676758,0.014591393932219475,-0.010491397576406597,-0.022949767261743546,0.006674299836158752,0.005467727514915168,0.015836108326911926,0.003968457877635956,0.0013591116666793824,0.00471318735365282,-0.013189444175133338,0.00122296135380583,-0.018582499772310256,0.010683347781499227
PA0055,0.010314882847300748,0.0038354915380477907,-0.009694926738739014,-0.0006839299201965332,-0.00800035960638701,-0.005084857940673828,0.001440943479537964,0.004641576913686899,-0.00669955164194107,-0.0030772948265075685,-0.008863091468811035,0.005289907436817885,-0.004090201556682587,-0.0025144004821777343,-0.006942844614386558,-0.005584102869033813,-0.0009106406569480896,0.0005932545661926269,0.00041340683635912443,0.0043598688565767724,-0.0010565091978828863,-0.01392177479962508,0.004005132936963848
PA0056,0.0005456857513963131,0.012277530431747436,-0.017700815200805665,-0.0069405889511108395,-0.005838159304946217,0.0027663421630859373,-0.0070031782984733585,-0.002366495132446289,0.0023736730217933655,-0.005329861640930176,-0.025078950389739004,0.00340046051889658,-0.003315431773662567,0.0027898383140563966,0.007311440333724022,-0.006576727628707885,0.0029409897327423097,-0.006899038553237915,0.0038246188247412966,0.006664349482609675,0.01034587284304061,-0.00422984321291248,0.008358501920513078
PA0057,0.0025664756172581724,-0.010229974389076232,-0.007149956226348877,0.008698774576187134,-0.002520986457369221,0.008821818828582764,-0.0011315622925758362,0.0007186587040240948,-0.0007594595849514008,-0.009832086563110352,0.02563122876228825,0.013734495248645544,-0.0028035830706357955,0.010144062042236328,-0.004557715696282685,-0.012334381937980652,0.0046587129682302475,0.0011202815175056459,-0.008265290866818344,0.00012449117807241587,-0.012329814569005426,-0.013000867360581954,-0.000789717716329238
PA0058,-0.0024347472609135144,-0.0004978471994400024,-0.013340635299682617,-0.007781965732574463,0.010458077957381063,0.009667549133300781,0.004235439598560333,-0.0031128296485314,0.0027473071217536927,0.013295407295227052,-0.0008301081195954353,-0.011230336241424084,-0.022367303371429444,-0.010164875984191895,-0.003461929503828287,0.005776379108428955,0.0012122541666030884,0.031930667161941526,-0.0019697107766803944,0.017124102665827826,0.004694659754915058,-3.859853992859523e-05,-0.014936980079202092
