,S_mean_std,A_mean_std,count,L2_norm
0,0.002302958678756801,8.636517871650575e-06,100,0.0077613723759995205
1,0.003801133264696098,1.3441718110910883e-05,87,0.004578063086321924
2,0.0019281885902040746,7.255713689955194e-06,100,0.005657372836868751
3,0.003410520260974855,1.312446007816427e-05,94,0.0035218356840655213
4,0.0016328993962748729,6.284798333362533e-06,100,0.007892578639286236
5,0.0019585581096414613,7.261251396901325e-06,100,0.0035654995350841183
6,0.002918713003871391,1.065523198450169e-05,100,0.0009049352139360001
7,0.002808088109783607,1.0863590744818359e-05,99,0.005966117807537511
8,0.00310374428726294,1.1113203135212798e-05,100,0.001850717000454899
9,0.0024863518418476904,9.77283825877713e-06,100,0.003923065279944421
10,0.003565638255262261,1.3400164548902003e-05,100,0.009573755789035323
11,0.0021501528541194776,8.988110357449578e-06,100,0.00553817553695801
12,0.0031157527423660764,1.1577626808930844e-05,100,0.008581837126308058
13,0.002095488180797878,8.75208575204675e-06,100,0.0038332343733265347
14,0.002028895556612575,6.3779124594906565e-06,100,0.006824940142774724
15,0.0014848731964236677,6.444755351648876e-06,100,0.005491234874019009
16,0.0011071364358397492,4.711905336693862e-06,100,0.0010918880803816873
17,0.0026373057256045616,8.50083139888919e-06,100,0.0034486332316769814
18,0.0036656090294669517,1.4747666540858565e-05,99,0.008577096280563308
19,0.0020168393715464523,8.00841957630257e-06,100,0.003595364294092965
20,0.001969191840743054,7.841705566259469e-06,100,0.007741064272517396
21,0.0036186755192805643,1.1895037992922914e-05,94,0.005556036603112616
22,0.0034787812527556257,1.278740784119249e-05,100,0.00556817451894625
23,0.00267928140454443,1.0787197430101615e-05,100,0.007924945807868723
24,0.003669046076718975,1.3552527621079051e-05,93,0.004395923821170624
25,0.002035067259214981,7.1102564337866846e-06,100,0.0022272821210087136
26,0.0015397238938639657,5.692766231343975e-06,100,0.0011450969190086176
27,0.0025214870334609716,1.153103924519876e-05,100,0.008676299539065692
28,0.003777946299671739,1.4548415267481938e-05,100,0.005253650896742262
29,0.0036874676657668707,1.4631157967862713e-05,100,0.002954570247028278
30,0.00228121776778048,7.55584208881962e-06,100,0.0008802116668092555
31,0.004005109541695472,1.3084284029651392e-05,81,0.003041388029197268
32,0.00350333213100169,1.3505606272131093e-05,99,0.0020178990729830598
33,0.003966823456645116,1.3484983768767412e-05,93,0.004516735657830728
34,0.003123560119007391,1.0536478790887473e-05,100,0.008244244481753201
35,0.003366221900838227,1.292132628882577e-05,100,0.008283031652800496
36,0.001495935659974559,5.582849704532886e-06,100,0.002842469016694729
37,0.0018939271783782435,8.102976226593087e-06,100,0.002173608898743278
38,0.002353681640618926,8.245202084357332e-06,100,0.003991442535549728
39,0.001438073426799264,5.566144973295353e-06,100,0.004269039727569985
40,0.002204343392957771,7.36559237110639e-06,100,0.0017862592559574186
41,0.0030343688483296665,1.1152415728883994e-05,100,0.0034899881505864026
42,0.001902097641778023,7.2958630774673425e-06,100,0.002298684773095927
43,0.0029326986840163085,1.1220078747313846e-05,100,0.00393611369414338
44,0.002700604936050155,9.430908378134407e-06,100,0.0029796498198863264
45,0.0031801606845763895,1.1642452347589476e-05,100,0.0035369406332032213
46,0.0028872925954785134,8.595639247158008e-06,87,0.003353739773313141
47,0.0030687504093201783,1.1273466406180774e-05,93,0.0016743532568430693
48,0.002589916172750402,8.551733634470895e-06,100,0.007753813751700801
49,0.0016061121774878261,6.149427258787746e-06,100,0.005355301121841798
50,0.0015158027735756817,6.184486238893127e-06,100,0.0001272943378334932
51,0.003590606742221931,1.3167102245098875e-05,99,0.004620055258870247
52,0.003305964382817469,1.2446246057968846e-05,100,0.006112949537817843
53,0.0020228754283433455,7.226492037830551e-06,100,0.002881646665980259
54,0.0029940341151887904,1.1553414256155559e-05,100,0.003664599173462679
55,0.0029246327436492315,1.1432125411053075e-05,100,0.0028770212397759647
56,0.0030714037645769585,1.2150328512635232e-05,100,0.008660054581309367
57,0.0006930001057513901,7.599790531963885e-06,100,0.33608385278805614
58,0.0035642838999953366,1.248751388447481e-05,100,0.0015743441442157982
59,0.0026845028633259074,1.016451630660541e-05,100,0.0020225461837087423
60,0.0025364942943414217,9.144094316328452e-06,100,0.004388909285237358
61,0.0015894042476726122,5.7889061337627336e-06,100,0.004089117860493663
62,0.002755064826780204,1.0093699357897575e-05,100,0.00719445855272457
63,0.0005480183743997873,7.444798838697691e-06,100,0.3353222035146276
64,0.0024698046715318925,1.0490264756900647e-05,100,0.007042767047180494
65,0.003957519721813703,1.3672963028279952e-05,95,0.006939677363696075
66,0.0021697928226280722,8.81587002113866e-06,100,0.0015287362840818294
67,0.002282153659680368,8.610638927172594e-06,100,0.0036612112315299334
68,0.001252878664419175,5.067591789154815e-06,100,0.00045189808636030725
69,0.003477447109109608,1.3256925787987826e-05,100,0.008209675176289026
70,0.0011815665827075409,4.788669373696229e-06,100,0.0057691891936870136
71,0.0025685321115205863,8.807766853460507e-06,100,0.0053198947108868645
72,0.0015073218452787047,6.154316652791726e-06,100,0.00084543405557069
73,0.0035582057843659264,1.3577502349275529e-05,100,0.0038341380308907092
74,0.0032402184206031487,1.1313344918619448e-05,100,0.003933639842731582
75,0.0013929272307365258,5.157485358725215e-06,100,0.0014175429947385636
76,0.003070625659255865,1.2488270511217821e-05,100,0.0037104140486379283
77,0.003763778599465545,1.3766966501064389e-05,93,0.003785311369737913
78,0.0008636890868572977,2.8798897976704146e-06,100,0.006449616678661154
79,0.0037465974184269406,1.4472715109024838e-05,100,0.00213333835073626
80,0.003340556544945797,1.278513830937621e-05,100,0.012058870649720794
81,0.003581965703854258,1.4793718111843007e-05,100,0.0004729161643292741
82,0.0032300846406988527,1.2411635146623255e-05,100,0.005602387870194203
83,0.003203098236877411,1.2254916638717227e-05,100,0.007410447999608143
