,S_mean_std,A_mean_std,count,L2_norm
0,0.0038093579411918317,2.0514911379189924e-05,100,0.0036611263623669713
1,0.004127645881330322,3.265236614787534e-05,100,0.003937057031832065
2,0.0033581888986665043,2.6357145870674896e-05,100,0.003125364164200884
3,0.0024429713886729345,1.989346473523226e-05,100,0.002358165732288574
4,0.0035984964229674138,2.801784017797479e-05,100,0.0030968543031365484
5,0.0021883764026635194,1.9321366505365157e-05,100,0.3322776981115507
6,0.0038844096339561603,2.286427611112719e-05,100,0.005755832438622863
7,0.0044062143056308916,2.0667700036927694e-05,100,0.00429947762241785
8,0.0028271129563452535,1.5672438216518084e-05,100,0.0014173388227692759
9,0.0039867356389726325,2.3172916376417783e-05,100,0.0022423225660088315
10,0.0047780075779469584,3.195337981644394e-05,74,0.0015910533177378454
11,0.003381237635907914,4.472118810156159e-05,56,0.007381809816643946
12,0.002709481356588059,2.8992667410849415e-05,100,0.3313901145475967
13,0.003795994036766397,2.5921219116049816e-05,100,0.005904409153674709
14,0.003494742190437537,2.5113313254993635e-05,100,0.004282008917795467
15,0.003320310863890305,1.671327458892097e-05,100,0.00529901836691054
16,0.0036120718767703817,2.0853172543158765e-05,100,0.004125855014750531
17,0.001974387228546489,1.4004461975430438e-05,100,0.007018169282814754
18,0.00503424695788933,2.3115464787815018e-05,100,0.005868638096470211
19,0.0037722906158908485,2.5668804065138658e-05,100,0.0022663210280769058
20,0.0040824434713553365,2.4930273077593602e-05,100,0.0015532111159968684
21,0.003563338439526762,3.311541415728466e-05,100,0.005551383395953928
22,0.0046587292483451235,3.471536504831643e-05,60,0.006880253615137305
23,0.005010510395578677,2.535685474416042e-05,64,0.006525269990442091
24,0.00367816706107264,2.151835619913472e-05,100,0.007947870578030302
25,0.003636204395180634,2.7389020398580935e-05,100,0.005024013416487319
26,0.00439981407788503,2.6086351696984124e-05,100,0.004046284403371975
27,0.004425035912038378,2.089511259039134e-05,100,0.00255417328749456
28,0.004189974962189376,1.853659958163638e-05,100,0.005931963099196894
29,0.00414440074979958,1.9836218486880322e-05,100,0.0029342684539638312
30,0.004305066426019846,4.0773952116507764e-05,84,0.004434708371266474
31,0.004490503631070521,2.9950668581431476e-05,100,0.003976691519729892
32,0.003982299340546947,2.5518617361521143e-05,100,0.0008243718380496682
33,0.0028061711794455783,1.4629915044451227e-05,100,0.0019463283255929697
34,0.004576827281682486,2.3096334083089837e-05,100,0.007767541978890283
35,0.004672322214882894,3.5083668044103356e-05,59,0.007749705651840449
36,0.0038666187087270146,2.9295862653327603e-05,100,0.00925969819967102
37,0.0046463186913026375,2.0797409561036304e-05,100,0.0011262051618623767
38,0.003071623495257069,2.0556210667057683e-05,100,0.004266826065167677
39,0.003921933367214279,2.4186326805500503e-05,82,0.0024668948448540525
40,0.0048784454389963015,1.849481662977347e-05,100,0.006359318110961586
41,0.004540953153597193,1.9031149489567905e-05,67,0.0064432360310402
42,0.004813412037239835,2.2476470762813896e-05,63,0.0025198870885456545
43,0.004461826334058332,2.383900375924336e-05,52,0.0015143412370365477
44,0.004950088191066115,2.595676971495829e-05,65,0.003539753201217946
45,0.0044017957263391165,2.758016273307976e-05,54,0.004469180413840386
46,0.005002994337340446,2.7316640659102474e-05,66,0.007508057504655986
47,0.004669644972537113,1.936094888436424e-05,51,0.0016242345346772756
48,0.005192516816371903,3.563249493581711e-05,51,0.0027975852702764514
