Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PA0001,-0.0012694787979125976,-0.00958167061661229,-0.0006158089637756347,0.0027080313861370087,-0.0010238379240036012,0.0030746093392372133,-0.0010881996154785156,-0.0006728702783584594,0.0026120152324438095,-0.006504490095026353,0.004695691560444079,0.00010999407619237898,0.00029927164316177366,-0.005631594210863114,-0.003711068630218506,-0.0022827770028795514,0.0026614103466272355,-0.008456684947013855,-0.0008245569009047288,-0.007152863577300427,-0.001997769623994827,-0.002431617333338811,-0.006782045731177697,0.0034875174363454184
PA0002,-0.0012341213226318359,0.0060988520130966645,-0.003967885971069336,0.0013013270497322083,0.0014775508642196654,0.003295842409133911,-0.0015875893831253053,0.0016595768928527833,0.0018509431183338166,-0.0064117978600894705,0.0032586047523900084,0.00044154368340969084,-0.004491948485374451,0.00023671030998229987,0.0035805583000183107,0.0024398863315582275,3.687744960188866e-05,0.0028541052341461183,-0.008707248247586764,-0.010588337393367992,-0.005968403071165085,0.0013959041008582483,-0.00930799887730525,-0.006202984089944877
PA0003,-0.0037935400009155274,0.010058518612023556,-0.0014692306518554687,4.9694776535034173e-05,0.0026448845863342287,0.0020555031299591066,0.0021477556228637696,-0.0011869263648986816,-0.001280047744512558,-0.0024087849785299864,0.0019984328955934758,0.00420247495174408,0.0017939794063568115,-0.0016746401786804199,-0.004300265312194824,-0.0028773461069379535,0.002038818225264549,-0.015805814266204834,-0.0014145649396456205,0.001727917615105124,-0.0053380817174911496,-0.009385237326988807,-0.004739073606637808,-0.006460323053247789
PA0004,-0.002754265069961548,-0.00030090772744381064,0.0033249783515930174,-0.0005835218727588653,0.005781622231006622,0.004354577511548996,-0.005232121050357819,-0.005491484701633453,0.0004622196778655052,0.005241024143555585,0.004902333544011702,0.004223940223455429,-0.0004904182255268097,-0.0009242432564496994,0.0005515402555465698,-0.002002186008862087,0.0031077667698264123,-0.0060198366641998294,0.0016180999003923857,-0.010726405125038297,-0.003275948762893677,-7.802706498366136e-05,0.002648629821263827,0.0013709699406343348
PA0005,0.0005539262294769287,0.0006900754841891202,-0.009742796421051025,-0.0018524523824453355,0.003074760735034943,-0.004523279666900634,-0.004174160957336426,-0.004841289520263672,-0.011156395226716995,-0.004413176985347972,0.0026738810957523816,0.00016256600618362428,0.00025934956967830656,-0.006718697547912597,0.010509875416755677,0.004285088607243129,-0.0017251011170446872,-0.0007782238721847534,-0.0071479116494839005,0.00044540564219156903,-0.0036725271493196487,0.007307332295637865,0.0001364957827788133,-0.005859905890389985
PA0006,0.01212879180908203,0.002628615408232718,-0.0021480751037597657,0.0069366243481636045,-0.0046408319473266605,-0.004051268100738525,-0.003252246379852295,0.006228232383728027,-0.0015541471540927887,0.002060188966638902,0.0030766871937534263,0.0075336602330207825,0.001825554072856903,-0.005386592149734497,0.0029320287704467773,0.0014981797763279506,-0.011621106788516045,-0.0006221818923950195,0.005502682465773363,0.005200741337794883,0.0013597607612609863,-0.007352663920475886,0.003112655419569749,-0.0024251283383836934
PA0007,-0.00014478206634521484,-0.014230572816097376,-0.0021984386444091797,0.030771662294864655,-0.0014850819110870362,-0.0003995156288146973,0.002162855863571167,0.011853954792022704,-0.007741016447544098,-0.0025435686111450195,-0.0017348841616981908,-0.0017032571136951446,-0.0005520622432231903,-0.009890303313732147,0.020573644638061522,-0.004293011767523629,-0.005914790667593479,-0.0073375308513641355,-0.001962019846989558,-0.0019786825367048675,-0.004402367770671845,-0.0022444725036621094,0.0003405121656564566,-0.0036566537969252642
PA0008,0.0034297990798950197,0.003701264208013361,-0.0005667829513549805,-0.0025583691895008087,0.006961772441864014,0.005063723921775818,7.478713989257813e-05,0.004046337604522705,0.007911701425909997,0.0061421955333036534,0.0049968351397598,-0.001870153471827507,-0.003651103973388672,-0.006443220973014831,0.0020638132095336915,0.00295142616544451,-0.006822112835943699,0.005198279619216919,-0.002923509249320397,0.0019510961046405866,-0.006036992371082306,-0.0030355911988478443,-0.0025960527933560885,0.003154899559768976
PA0009,0.002801966667175293,0.002489010492960612,-0.004459800720214843,-0.0013686934113502503,0.00455424427986145,-0.0022293227910995484,-0.0019767558574676513,0.0036082684993743895,0.0017548348754644395,0.004181651508106905,0.007511055260373835,-0.002432902976870537,-0.01332764744758606,-0.000982450842857361,-0.0010076022148132323,0.0014783314296177455,-0.0011855137348175048,0.0018768751621246339,-0.006334041173641498,-0.0003726108401429419,0.003983254730701447,0.0021057312305157003,0.007569519373086782,0.0009760073587006214
PA0010,0.014496722221374513,0.0009766817092895508,0.0034853029251098633,-0.001819072663784027,-0.0041704529523849485,-0.0008666327595710754,0.006489068865776062,-0.00034098505973815916,-0.008426729440689087,0.004363617476295023,0.002250721580103824,-0.0067647754400968554,-0.009695312678813935,0.004654992818832398,0.001307581663131714,-0.00659430878502982,-0.009153328761458397,0.0012959122657775878,-0.008781020457927998,-0.0041913845959831685,0.009806215763092041,0.011864359562213603,-0.0026904161159808817,0.0011616530371647254
