,S_mean_std,A_mean_std,count,L2_norm
0,0.0005313981894477735,0.24240966097326166,100,114.82735294855924
1,0.0016946133837700043,0.7761130265170448,100,132.31381953568268
2,0.0006823569291229377,0.28946923431829114,100,299.30633812331416
3,0.00034088538402693333,0.16309082606073141,100,208.3965712954745
4,0.0017633169121151157,0.8462292949256094,100,104.56523153061498
5,0.0014854905611344023,0.6434276688826833,100,147.82583324810625
6,0.0010141615514577015,0.45909995703822964,100,145.86187275141887
7,0.0003903700829956226,0.1744416470610622,100,252.61791612901393
8,0.0003002388784503987,0.13791007785795395,100,159.66741933134676
9,0.001448829856445228,0.7113953813988135,98,145.8618558427903
10,0.002173881099058304,1.0136914803999837,97,254.25207477048667
11,0.0006201706931638439,0.30119716012030423,100,196.2563679886286
12,0.0017523301869245514,0.8357898279814685,98,164.21080831450192
13,0.0017162201629444204,0.7806570289398514,100,130.60440041578397
14,0.0005937928515196372,0.2795565180393013,100,193.942433690625
15,0.0020099085815513213,1.1182069597809023,100,257.3974834784704
16,0.0010775873975266534,0.5066467132266764,100,110.4586252772847
17,0.002270420493330748,1.0688993642006066,96,148.61254575392033
18,0.000738949690347594,0.3526970295502832,100,161.41045882168314
19,0.003756840577207637,1.79139659513928,93,129.26200086736526
20,0.0017462586802747722,0.9319025508548519,100,280.73019142628397
21,0.0015513010817079227,0.8826834725812374,99,256.6195075897122
22,0.002791016889222508,1.3335070335661554,88,123.53004667182147
23,0.0012294416791361672,0.6455463395398702,100,97.61269669172073
24,0.000960637031762473,0.43580321200840805,100,172.73203589884147
25,0.0034292995643299437,1.6976858069363479,82,96.4810180420437
26,0.0004898857811473797,0.22859576708720064,100,143.44797877411813
27,0.0034949153280028782,1.9012247014097594,95,163.6968955313832
28,0.002832313518057161,1.2468757380162718,71,165.42521718679617
29,0.0009354551613042699,0.405793386542179,100,251.77045145095659
30,0.0002264769655691666,0.1080628760244436,100,157.08023921206924
31,0.0005544968256729156,0.2561480645593084,100,115.12740104898037
32,0.0024944631677670014,1.2286241072307573,88,164.4254241067112
33,0.0012146089365428873,0.5606050380839945,100,160.46297879422244
34,0.0009917516994209503,0.46860255224425634,100,120.06315752807504
35,0.0036504045143086,1.5266864042449044,91,130.0006168969622
36,0.004090616868171472,1.7868172143982728,95,100.75207268010973
37,0.0037077495355928893,1.4944857726684222,92,124.95608555606883
38,0.0029693875274700516,1.5871266133632256,62,136.12349059475176
