Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
PA0011,-0.0003462051972746849,-0.0034694069996476173,-0.0019435553174269827,0.0032805145763960043,-0.003852423429489136,0.006027578115463257,0.008011982440948487,-0.0037271714210510253,0.0012093707919120789,0.0005431103706359863,-0.001570826768875122,-0.004720299243927002,-0.0014348928030435142,0.004515219926834107,-0.007114540446888317,0.0031729594990611075,0.0035557562196758432,0.0053072190284729,-0.0022126734256744385,0.001437430664644403,-0.0014582741260528564,-0.009514732109872918,-0.006979817152023315,0.0033489920876242896,0.0019500776268970008,0.004935358084884344
PA0012,0.006682184524834156,-0.0013966496661305427,-0.003766259603333055,0.004800218050597144,-0.0035856103897094725,-0.009931368827819824,0.007847850322723388,0.0012667274475097656,0.0027392879128456116,-0.007072477340698242,0.00655251145362854,-0.014847570061683656,-0.0005455140943651075,0.006247926950454712,-0.003343715812220718,0.001642171833664179,-0.005901979728483818,0.0021644353866577147,0.009614833593368531,0.0040783023430129225,0.0011688876152038574,-0.015932992884987278,-0.0025575971603393555,0.010260842063210228,-0.008957227071126303,-0.013645733104032628
PA0013,0.0014251179527491331,-0.005654257852584123,-0.01552738066305194,-0.0012477968559890496,-0.006552255749702454,-0.012587422728538513,-0.0033598828315734865,0.0026249408721923826,0.00801851600408554,-0.00313559889793396,-0.00141512930393219,-0.0021486715227365494,0.002941770987077193,0.0069255661964416505,0.00022141003247463342,-0.0070189413288608195,-0.008538471141331633,0.004575052261352539,0.009787750914692878,0.004773365744089676,-0.0021565932035446165,0.0024029775669700223,-0.005398678183555603,0.004422690651633523,-0.012826968883645946,-0.0032421560848460477
PA0014,0.031840484763961285,-0.0010328538622707128,-0.00465357421260131,-0.0011900956513451748,0.009088384807109834,0.00046487629413604736,0.007901593446731567,-0.0007523417472839356,0.0012467019259929657,-0.0054400980472564696,-0.0004996967315673828,-0.024765806533396245,0.00615373369935271,-0.007984070479869843,-0.014772071757099846,0.015922148199751972,0.006434814610951384,-0.00012320995330810546,0.012760696709156036,-0.003477877479488567,-0.0029980117082595826,0.0014334352392899362,0.0021430271863937377,-0.004437247189608487,-0.0038968804238856524,0.0014195722692153033
PA0015,-0.005293928814353421,-0.0035634976299479602,-0.006462811443366502,-0.009574464110077405,0.002022586762905121,-0.011444630771875382,0.007239874601364136,-0.004354507327079773,-0.0026182858273386955,-0.012277132868766784,-0.0011527788639068602,0.00851268758997321,-0.005911937007656345,-0.002344499081373215,-0.0026833579847306914,-0.001664091112324968,-0.003591388463973999,0.003970010280609131,-0.00913190646097064,0.005670031501074969,-0.016436145305633545,0.0007793293187492772,0.008929452449083329,0.011449969898570668,-0.008834642925481686,-0.005588984956928328
PA0016,-0.006535989232361317,-0.0013064878154546023,-0.005714285007694312,-0.005079398389722481,0.0015840715169906617,0.0007515713572502136,-0.000531887412071228,-0.000469018816947937,-0.005596393719315529,-0.0013992857933044433,0.004548780024051667,-0.006525919362902641,0.0032259496775540438,-0.005824214816093445,0.0003167950745784875,-0.006258001707028598,-0.004283320945753178,0.0071653187274932865,-0.014423020966351032,0.0017412534709704125,-0.002663067579269409,-0.011954361827749956,-0.0018870124220848083,0.0002655549482865767,-0.008325127349502739,0.0013281691308115043
PA0017,-0.0010558474459685385,0.0044945206306874754,-0.0071468515354290345,-0.011296229284317767,0.0020818009972572325,-0.0035196715593338013,0.0010754948854446412,0.0014847826957702637,-0.00648391991853714,-0.005726209878921509,0.0009691545367240906,-0.008591062687337399,-0.0040469231543602885,-0.004033366739749908,0.009965404868125916,-0.000307912714779377,-0.008344346998443067,-0.002731865644454956,-0.012701043784618378,0.0038547346652564357,0.0038928622007369995,0.0005642200771131013,0.005522714853286743,-0.0031659819863059306,-0.01012907083007111,0.001965634963091682
PA0018,-0.0032747709774412215,0.0051312165893614295,-0.005137163296080472,-0.006617022342369204,0.002559977173805237,-0.00210769385099411,-0.0070683306455612185,0.004741374254226684,-0.01222531870007515,0.0076355826854705815,0.008171781599521637,-0.007200148962438107,-0.0053955703586727,-0.0091516974568367,0.003353907077601462,-0.003622966536786407,-0.004324643754623305,0.009714800119400024,0.008498388826847076,0.006864548992302458,0.0008924949169158936,-0.002029379731730411,0.007475778758525849,0.006798241355202414,-0.01641200328695363,-0.0014925470539167815
PA0019,0.00442692544311285,-0.002011110205203295,0.0007073510634271722,0.01428305516477491,0.0024999505281448364,0.0050719636678695675,-0.008809537887573242,0.006886820793151855,-0.0033969953656196594,0.002536754608154297,0.00028261005878448485,-0.005205446556210518,-0.0019118925193687538,0.009381985664367676,-0.0011028362946076827,0.002366253836080432,0.0020068967846077934,0.0028336119651794435,0.007731188386678696,0.005386257575730146,-0.01126085877418518,0.0050294543567456695,-0.007744868397712708,0.0013704993508078835,-0.003497704692270564,-0.004451901304955576
PA0020,-0.008906503499019891,0.0012196689145639538,-0.0076166366537412005,0.00011949754152141632,-0.00258231021463871,0.006691420450806618,0.005087698698043823,-0.007553934752941131,5.592126399278644e-05,0.007371554970741272,-0.0070224227011203766,0.002157732704654336,0.00012184040887015206,0.0028674460202455523,0.005524125909714988,-0.0010355314728803932,-0.0072354883690115435,-0.0020267453789710997,-0.006812469903379679,0.0067512786363141015,0.0053675234317779544,-0.010922795220425255,-0.009077450037002563,-0.004732535102150657,0.00236722381635644,-0.008030536128025428
PA0021,0.004859002307057381,0.009572524223476648,-0.001297862121933385,0.012647441176117444,-0.010790656805038452,-0.008347919583320618,-0.016192471981048583,-0.005934057235717774,0.0018875785171985626,-0.0038402867317199707,0.00031843185424804685,-0.006484746187925339,-0.0012268989117114576,-0.011778488755226135,-0.01087842294664094,-0.002485343236476183,0.004784078665182624,-0.003227226734161377,-0.004779362231492996,-0.001861547514543695,0.016996442079544066,0.005228993139768902,-0.010949447154998779,-0.023550831187855115,-0.009458596678985947,0.007484211641199449
PA0022,-0.016754300653701648,-0.012266911696642638,-0.009643225031986571,-0.007123339371603044,-0.0005668626725673676,-0.0004626390337944031,-0.007539477944374084,0.002353689670562744,-0.008019785396754742,0.003950053453445434,-0.00975911557674408,0.002241039238870144,-0.0049425526098771525,0.005929620414972306,0.00780209887659911,-0.006119823044864461,-0.009306663883403994,0.001696060299873352,0.003862287122756243,0.005671431831384109,0.0022216564416885375,0.0017833035243184942,0.004287993907928467,0.0015458843924782493,-0.0034721980149718537,-0.011662492565080231
PA0023,0.0014127923641353846,-0.0020406901091337202,-0.0003099922548260605,0.0005820227451011783,-0.00302140474319458,0.006707252264022827,-0.0009158825874328613,-0.0016079139709472656,0.0014136731624603271,7.414817810058594e-05,-0.012430671453475952,-0.011726247370243073,3.6790773466035914e-05,-0.0030947792530059814,-0.0008707046508789062,0.0017982363607734443,-0.0035535365762844892,0.004827303886413574,-0.008261911869049073,-0.004590424440674863,-0.004618706703186035,-0.013689456487956799,0.0036967110633850096,0.006582398848100142,0.0007702948033124551,-0.009151832730162377
PA0024,-0.01602027320768684,-0.00043932886794209483,-0.022450418587316546,-0.0004344064681256404,0.005367087721824646,0.011796818375587463,-0.00557016134262085,-0.0008096563816070557,-0.0030951090157032013,0.008038451671600342,-0.0006375694274902343,-0.006639667004346848,-0.002072809578536393,-0.00449998676776886,0.0059018649838187475,-0.009152851696126164,-0.009017777694782741,0.015601344108581543,0.005933641418814659,0.011682235083337558,-0.0005080568790435791,0.002577435342889083,0.03582848489284515,0.004272426258433949,0.004264140951222387,-0.001432325325760187
PA0025,0.00021193601423874497,0.011220852467231453,-0.010048305256324903,0.005649756212703517,-0.0005951830744743347,0.006246386170387268,-0.0038208585977554323,-0.0023750683665275576,-0.005667278543114662,0.005230703949928283,-0.0045345379412174225,-0.004935509115457534,-0.01187985593622381,0.013030444011092187,0.005822026594118638,-0.007272294126451016,-0.0035428349191034343,0.009667862355709076,0.0001959630846977234,0.007133073915364378,-0.003082306832075119,0.003567498216503545,0.017865230292081834,0.002601476149125533,0.010273955334192035,0.0032511692421109068
PA0026,0.014956234255805612,0.011389747085049749,-0.010411974892281649,-0.0005502818060702965,-0.002703221142292023,-0.00026712745428085326,-0.0034853392839431763,0.002902240753173828,0.030058719217777252,0.006481660604476929,0.0012766334414482116,-0.00550968986004591,0.008030823298863001,-0.011822316646575928,-0.001332932123632142,-0.0046817103051580485,-0.008908415764150485,-0.0029268407821655272,-0.003368486687541008,-0.004189928962012469,-0.010908095240592957,-0.003226300917173687,0.0070857274532318115,0.002791595458984375,-0.011756351624412098,0.006665940378226486
PA0027,0.01883480348624289,-0.009250781163573266,0.005944562062882541,0.0029887293205886592,-0.005154865384101867,-0.013248417973518372,-0.002974141836166382,-0.007195301055908203,0.01656598597764969,-0.008129193782806396,-0.0054099434614181515,-0.008494686186313629,0.005467479879205877,-0.008797671794891358,-0.009703717448494652,0.0011042180377990008,-0.004582232992414018,-0.0026075911521911623,-0.005354274660348892,-0.0069682774907451565,0.013482092618942261,-0.003741903681504099,0.01090441107749939,0.002359806407581676,-0.02408389935548278,0.003698909983915441
PA0028,0.018666738644242287,-0.010447630174458027,0.004914613146530955,0.0038047696723312627,-0.007427217960357666,-0.01301911950111389,0.0037427186965942384,-0.009995090961456298,0.009422779083251953,0.006314709186553955,0.001869335174560547,-0.01046930342912674,0.0005176748548235212,-0.00459844708442688,-0.009398077473495945,-0.0052050122618675235,-0.00029926400789072815,-0.0004984474182128906,-0.005828707218170166,-0.002229317770165912,0.010783210992813111,-0.01728900106329667,-0.0012865674495697022,-0.002040377530184659,-0.006148272547228583,0.00820320727778416
PA0029,0.010048341238871217,-0.003478675428777933,-0.006056485468881172,0.0133504789383685,-0.006866965293884277,-0.0034826487302780152,-0.005204111337661743,-0.01108786940574646,-0.002711322158575058,0.006342514753341675,-0.01319668471813202,-0.0030636554211378097,0.0037511308471877853,0.002463469505310059,-0.0005464833794218121,-0.00030964727979153393,0.005800710177757371,0.00012841105461120606,0.021708383187651635,6.484227665400107e-05,0.005221982598304749,0.006701667057840447,-0.00139892578125,0.004758800159801136,-0.00023802395524649784,-0.012038249595492495
PA0030,0.02223996282555163,-0.010586437936872244,-0.0019567567005492094,0.0008981032449691022,-0.010766338109970092,-0.0006930434703826904,0.011279215812683105,-0.001736776828765869,-0.007215727120637894,-0.000543527603149414,-0.004736838936805725,-0.005707225799560547,0.00721220536665483,-0.013277366757392883,0.007310780611905185,-0.009996947357431054,-0.007046623129240224,0.005078520774841309,0.006577785015106201,-0.00944450901726545,-0.022608880996704103,0.03237161573610808,0.003364442586898804,0.018960501930930396,0.0035161752810423403,-0.016806621177523743
PA0031,0.01505141903180629,0.00411995030939579,0.005572780443910966,-0.003695824107185739,-0.004197160601615906,0.007088652849197388,-0.012373737096786498,-0.010844576358795165,-0.0026210658252239227,0.004251241683959961,-0.0008425295352935791,-0.01041272908449173,0.007598539451500038,0.0022867131233215332,-0.0056866122917695475,-0.012890195255167783,0.009559719495370354,-0.004145548343658447,0.004581156596541405,0.002938220561560938,0.0011524724960327148,-0.000951121355357923,0.009148008227348327,0.0264145244251598,-0.0051168956975827275,0.000426329818426394
PA0032,0.009268807989428751,0.0010724989883601666,-0.005813793556993468,0.005110993737080058,0.0019642270356416704,-0.00528111718595028,0.001088133305311203,-0.007477959394454956,0.0007948987185955048,-0.00633634626865387,0.0022016073018312453,0.007960171941667794,0.002631711108343942,-0.007257095053792,-0.001103246866753607,-0.008298189461347647,0.006673770681233473,0.00230876624584198,0.0062273464165627955,0.0007595333381224487,-0.00014760732650756834,0.01052808220449247,0.003970633968710899,0.012889647483825683,-0.0004542326105052027,0.0071881705639409085
PA0032a,-0.00466986745595932,0.007161542568355799,0.006928964142213788,-0.008000623984415024,-0.0018228232860565186,0.008471329212188721,0.0006621301174163819,0.00159576416015625,-0.005480952560901642,-0.004508311748504639,0.004581295847892761,-0.00866595447063446,0.007579953639538257,-0.005414729118347168,-0.006374744303298719,0.006348395221866667,0.0051893184722309384,-0.0008669018745422364,0.0040884483605623245,-0.0009984182099164543,0.002359687089920044,-0.0185428355869494,-0.0007529926300048829,0.013397442210804333,0.005044904248467807,-0.0037039588479434744
PA0033,0.007067682105116546,-0.008007740285247564,0.016490636948953596,-0.010387006353159419,-0.014662657380104065,-0.007528629302978516,0.007010067701339722,-0.007791841030120849,0.024526946246623993,-0.003266216516494751,-0.008160791993141174,0.00374746710062027,0.0015062945229666574,0.0013277566432952882,-0.0030857360724246864,-0.01645573358051479,-0.0017394675335413972,0.0033408093452453615,-0.012746242955327034,-0.0038803699663129904,-0.006952046155929565,-0.007437874768909655,-0.0075703483819961545,-0.01335421475497159,0.003372784318595097,-0.015825645596373315
PA0034,0.004721998702734709,0.006499939374625683,-0.00771197938082511,-0.013920627656530161,-0.008895155191421509,-0.0011983132362365723,0.01075418472290039,-0.005321364402770996,-0.02269696444272995,-0.007836222648620605,0.012822456359863281,0.01558286115527153,-0.009087927929766766,-0.006638965606689453,0.00731607639428341,-0.0019456889666616918,0.00794236592843499,-0.0004912662506103516,0.007493644058704376,-0.00016961461406643106,0.0061149406433105465,-0.022410070268731368,0.0018530011177062989,0.0028621326793323862,-0.005254197394710848,0.004735647463331036
PA0035,0.018743440276011825,0.007619218491017818,0.01641021485914264,-0.010370223248591189,0.0013019824028015136,-0.0023748230934143065,-0.004159491062164306,-0.0032201194763183593,-0.0024682804942131042,0.00840080738067627,0.013823214769363403,0.013730276226997375,0.0016745901727057123,0.004786456823348999,-0.00992563637820157,-0.013126323847100139,0.003178081881832069,0.002580599784851074,-0.003969764113426208,-0.002151480165578551,-0.0035907959938049315,0.004826533166985763,0.013756852149963378,-0.011723882501775569,0.0012796774677846622,0.022142784268248315
PA0036,0.0076090083457529545,0.0021239037252962587,0.0012231673064984773,-0.007518096048323835,-0.006627166867256165,-0.011597532033920287,-0.0034843206405639647,-0.007324209213256836,0.0030406340956687927,0.02205934762954712,0.0036161661148071287,0.02426337033510208,0.001947300774710519,-0.008705301284790039,-0.00460325994274833,-0.009241639170795679,-0.0034560267354401064,0.004487383365631104,-0.005062781721353531,-0.004239093449156163,0.0033228766918182375,0.008297807291934365,0.012548928260803222,-0.0031421314586292616,0.001839928243352079,0.01959677303538603
PA0037,-0.0029000539798289537,-0.0032558815926313402,-0.012962742855674341,-0.004450344648517546,-0.013600640296936035,-0.007595895528793335,-0.0003886270523071289,0.00035049200057983397,-0.005210995674133301,0.004721174240112305,-0.009503270387649537,-0.002643411681056023,0.00032376314138437244,-0.008652082681655883,-0.005484548482027921,-0.004925893610343337,0.009596094279222086,0.005223860740661621,0.011483829617500305,2.5832046896724378e-05,0.0009380340576171875,-0.017765518238669946,-0.005756939649581909,-0.014908738569779829,-0.001766796769766972,-0.009601406022614124
PA0038,0.009596509858965874,-0.001122700497508049,0.016215851432398745,0.0053284754518602715,0.002909259796142578,-0.0026658344268798827,-0.010338969230651855,-0.012651982307434083,0.009430915117263794,-0.0021440267562866213,-0.0010698819160461425,-0.00671370193362236,-0.0015230674248237115,-0.035346314907073975,-0.008981885332049746,0.01407001629471779,-0.00022527869318572568,-0.003149657249450684,-0.005164608657360077,-0.0032287189515970522,0.005282859802246093,0.0033172381551642167,-0.00493192195892334,0.006448156183416193,-0.0034382480314408227,-0.001954022575827206
PA0039,0.006430184468626976,-0.007263256385922432,-0.00023792187372843424,0.0019408210379178407,-0.003952469825744629,0.004438198804855346,0.010972344875335693,-0.010178344249725342,0.007658876478672028,0.002507946491241455,0.0008344936370849609,0.0014752424508333206,0.006389141082763672,0.06566352367401124,-0.01257337945880312,0.013289069281890989,0.008586046561388902,-0.0010988116264343262,-0.01429646521806717,-0.0038001496913069384,-0.006607517004013062,-0.001784775131627133,0.007512195110321045,-0.010109502618963068,-0.012184614422677577,-0.017814000447591145
PA0040,-0.015600086888298392,0.002673781383782625,0.009726716761003461,-0.007074543687163807,0.004310353994369507,0.00315727174282074,-0.010498871803283691,-0.006861350536346436,-0.008718729019165039,-0.009350078105926514,0.029820542335510253,-0.008305608630180358,-0.003962238113601487,-0.005326418876647949,-0.01096660711548545,0.00436004011426121,0.00425303192205832,0.0017788803577423096,0.020491905212402343,-0.0033119159229731154,0.030915101766586305,-0.0031583359366969058,0.007292133569717407,0.002857052196155895,0.0008344321415342134,-0.0025278727213541665
PA0041,0.004358794365543872,0.002301162127405405,0.002296890344536095,-0.004755325004702709,0.0024301394820213317,0.004366928339004516,-0.015068114399909974,0.0030748891830444337,0.0026074983179569244,-0.011487746238708496,0.05167146921157837,0.0012019268795847892,-0.0006832642988725142,-0.0023990878462791443,0.00022649403774377072,-0.0006696286960504949,0.0021137353819860537,0.002166922092437744,0.011132110804319383,0.0024275825185290836,-0.007691161632537842,0.003217288067466334,-0.012748430967330932,0.0038453448902476916,0.004633043004178453,-0.00114286647123449
PA0041a,-0.005585586011875421,0.00572409326210618,0.008322273952919141,-0.010893616519990514,-0.009845147728919984,0.03126377522945404,-0.019760511219501495,0.027104901671409606,-0.015942578203976154,0.005748586654663086,0.004024683088064193,-0.008749936278909444,-0.011197473321642195,-8.985415101051327e-05,0.013238488950512627,-0.005863368646241724,-0.010304098817664134,0.01432011902332306,0.012603546790778637,0.04173158475403058,0.01207956463098526,-0.011554726958274841,0.0002531111240386963,-0.004581486095081676,-0.019852347757624483,-0.0018032485363530177
PA0042,-0.003711438039317727,0.007098055593669415,-0.01499433057350025,0.00016513417978755764,0.0025158464908599854,-0.005297165513038635,0.010777791738510132,0.004914333820343017,0.0034198202192783356,-0.002686004638671875,0.029743156433105468,-0.0015312018245458602,0.0009676388331821986,-0.0009677141904830932,-0.0009451643987135453,-0.004385104728862643,-0.004581100504163285,0.008988285064697265,0.007832946181297302,0.006765783843347582,-0.0023382949829101564,0.00910258230410124,-0.003466157913208008,-0.0038519425825639204,-0.010945309167620779,-0.006387804068771063
PA0043,0.010189966415055096,0.007409569723531604,0.001998326757497955,-0.003088099057557153,-0.0016423988342285157,0.002190694510936737,0.012343071103096008,-0.007948169708251953,0.007258795201778412,-0.0057350265979766845,0.007513637244701385,-0.01722972646355629,0.0021080645647915926,-0.0016546878218650818,-0.004539729519323869,-0.003275606466922909,0.0013853613759430361,-0.0004837405681610107,0.00042963869869709013,-0.003545177437491336,-0.012909574508666992,-0.004417317791988975,0.0037596774101257323,-0.016482318531383166,-0.004922516044529005,-0.013022086199592142
PA0044,0.003422076813876629,0.1417319006472826,-0.008936449101096705,0.0008240996814164959,-0.00010828733444213867,-0.00502852201461792,0.008905057907104491,-0.015562191009521484,-0.019767701625823975,0.0034462547302246092,-0.0031645917892456055,5.661845207214352e-05,0.00270112149127118,-0.002193593978881836,-0.004787625688495058,-0.011950192209333181,-0.00343915946047071,0.0007235383987426757,0.005481841564178466,0.005521988464614092,-0.008105568885803223,0.00306166598671361,-0.006287720203399658,0.01248994307084517,-0.0006132235472229706,-0.005625032911113664
PA0045,-0.008407260873354971,0.02601650882512331,-0.022134529916863693,0.003689062399942367,0.00686111330986023,-0.002230679988861084,-0.0008459579944610596,0.026874608993530273,0.005068007856607437,0.01603413462638855,0.06127657234668732,0.00041883978992700576,-0.0013141090219671075,-0.007680911421775818,0.004830162633549084,-0.0073619932169094685,-0.009724495276598863,0.0026755666732788085,0.0021440873295068743,0.010253496089224087,0.0010826855897903443,-0.015605204983761436,0.0017956745624542235,-0.013339788263494318,-0.009114829973242748,-0.02452259437710631
PA0046,0.033145834458991885,0.005360903926193714,-0.005767080867499636,0.010841025680792137,-0.00476361870765686,-0.004330270290374756,-0.01910562515258789,0.013988442420959472,-0.014344178140163422,0.009496159553527832,0.05614212989807129,0.006130109578371048,-0.010350995249562449,-0.009270684719085693,-0.020115571491646046,-0.0020141188986599447,-0.0010929838032789634,0.005948557853698731,0.013772989213466645,0.013387564885414253,-0.006177124977111817,-0.0016916664023148387,0.00012593984603881836,-2.195184881036932e-05,-0.005708858884614089,-0.00869896832634421
PA0047,0.01133919705171138,0.016748714381828903,0.010910450366505405,0.01776169948890561,-0.0010907602310180663,-0.002357138991355896,-0.021004004478454588,0.002916867733001709,-0.004070986062288284,-0.0007813358306884765,0.060681590735912325,-0.001918531097471714,-0.008125012571161444,-0.009780025482177735,-0.009080055085095491,-0.012510365652851761,0.001853895858979561,0.0003043103218078613,0.00980445496737957,0.007670241392264932,0.009371973872184754,-0.00303440250848469,0.005454285144805908,0.006757632168856534,-0.0015262981940960061,-0.02325619903265261
PA0048,-0.003079038579016924,-0.014873904250562191,0.0009078592584844221,0.0159596146130171,-0.011958957910537719,0.013447243571281433,-0.022768112421035765,-0.013998481035232544,0.037567492574453354,-0.006967340707778931,0.016872950196266175,0.0026852284371852875,0.0005602604382997984,-0.012579139471054077,-0.018416883367480652,0.02258537816815078,0.01563751907415793,-0.007598094940185547,0.012461357414722443,0.0012410288139925165,0.07271828532218932,-0.018147179954930356,-0.022233198285102843,-0.0035781340165571733,0.00011738415422110722,-0.011219136855181526
PA0049,0.006483190692961216,-0.02190499972552061,-0.004385279981713546,0.017679261379554622,-4.766464233398437e-05,0.021617863178253174,0.004623007774353027,-0.01403428077697754,0.026289083063602448,-0.010586624145507812,-0.004606310129165649,-0.004888210445642471,0.001407264114974381,0.010795828104019165,-0.008945412708051277,-0.013417165577411651,0.004539765102762571,-0.0015894031524658202,0.010783836245536804,-0.00016680208303160586,0.1648616051673889,-0.007416077664023951,-0.0015553903579711913,-0.001331606778231534,0.021402150735087777,-0.018156837014590994
PA0050,0.009848561137914658,-0.04634260885417461,0.02382536101759526,-0.01620239507956583,-0.009600820541381836,0.009723806381225586,-0.010219063758850098,-0.0051883506774902345,0.008712634444236755,0.018393430709838867,0.017681264877319337,-0.0020064744353294373,0.002644130161830357,0.013599894046783446,-0.015954153104261917,0.011382163967937231,-0.003900217338347099,0.005095834732055664,-0.010723768174648285,-0.002905001074580823,0.023654024600982666,-0.00983836525364926,0.0037368464469909666,0.0005479986017400568,0.0028066087043148347,0.002045874502144608
