,S_mean_std,A_mean_std,count,L2_norm
0,0.002622128380285832,0.5346387496780872,100,71.34951838700977
1,0.0017486664017392236,0.37155192724459774,100,58.83886987537036
2,0.0017364644695138753,0.36660362675904595,100,108.55080370783381
3,0.0009211298761094693,0.2088013349774262,100,114.54550234959045
4,0.0011176090546713869,0.24954409719682438,100,115.8718909843793
5,0.0015315248591408603,0.3354831413584248,100,64.42039062616224
6,0.0022720876647872664,0.5391477292685111,98,89.15084861363236
7,0.0026381787334340628,0.537358330469975,100,82.04530782232523
8,0.0025443007984043407,0.7332947070414477,100,94.2696053081629
9,0.002547134632391121,0.5420854265820155,100,76.43677943586404
10,0.0016764767755152886,0.5222681937103866,100,152.737731661239
11,0.0013176347444050901,0.3019915646899305,100,106.27412526272236
12,0.0030325161366706863,0.6669681785647068,100,94.47909415086936
13,0.001097191381963029,0.24521755677797977,100,135.17103613749126
14,0.0027934082034340624,0.7474047713554582,100,136.825766139589
15,0.0016851177414814126,0.34961314797928034,100,117.9022720169165
16,0.0011379108095952576,0.25822154876473896,100,106.26397749536477
17,0.003134980554620455,0.6694340276140734,99,45.06222968271581
18,0.0014286457003252618,0.4343571362765269,100,215.0911011198492
19,0.003791922445350618,0.8950293159479438,64,70.14701512613502
20,0.001133569930013384,0.2515225476633912,100,93.69615499821778
21,0.00396736582583713,0.8599529751218215,96,77.10127403891778
22,0.0012539372185557136,0.2881091783928498,100,128.67728737314397
23,0.0021293256027722913,0.6010079207963309,100,201.34355285355005
24,0.0016139957018856989,0.3475145490299348,100,69.92891880121574
25,0.0019854728798149746,0.47351856647855584,100,100.24871587882758
26,0.0016355392791672144,0.39401418247887404,100,72.48181880452985
27,0.0033756210294271526,0.7029255614733751,99,62.15779353884895
28,0.0016807319200729547,0.38756990850384115,100,89.85787589792155
29,0.0021813072799571464,0.4816664273774703,100,60.80148454546171
30,0.0026937075485811927,0.6228511647312425,100,74.20732786497824
31,0.0012346216755343238,0.2553389982686152,100,94.65972231214286
32,0.004008420849701998,0.8614521225697899,93,46.040585363326244
33,0.0035345167988894625,0.8228619391149115,90,83.83055324690635
34,0.0016046338108854858,0.32794283207092206,100,77.87315867922902
35,0.0017281266302288866,0.3870299191798438,100,76.52487645864407
36,0.003288404623845354,0.9171903640479401,100,110.19888001241256
37,0.0030299671260201225,0.5900067918701246,100,44.44945567179916
38,0.0033303683461460604,0.7547047751898327,92,76.72494336634047
39,0.0022458987552844084,0.4497724460609287,100,29.113546553868993
40,0.002541626865732019,0.5484453191016505,100,91.96462066381362
41,0.0038659640193555115,0.7903173231384072,89,56.06441718024549
42,0.0020728302590363704,0.4417935036880473,100,46.857645857045355
43,0.0011457905727996335,0.23692447539486639,100,124.17851419488818
44,0.0019538240916672387,0.5872536205997593,100,36.44847399211002
45,0.0034002063885715745,0.8753670423384543,99,114.70767445818652
46,0.0030999382706067623,0.6936974314310574,100,67.24979820123744
47,0.0015946295448067834,0.32555127265781975,100,39.23897027175687
48,0.0025992976482272522,0.6038917999775855,100,63.45891194556268
49,0.002549290331945264,0.544665859708598,99,62.16842376370648
50,0.0008206276273840284,0.1636904270946463,100,137.72274220850866
51,0.0030152281009002265,0.6719152042857585,100,101.36322153117084
52,0.001943518829057107,0.4159846757706581,100,87.59215324584933
53,0.0013293115077195716,0.2886932865888064,100,168.34533564576378
54,0.0008281293833222382,0.17296816367928497,100,117.24204039520389
55,0.001324544032481771,0.2919682695904132,100,64.41406769823375
56,0.0025251384974370344,0.5326631399035066,100,130.49833247278548
57,0.0006730610989183524,0.1548456659014928,100,143.8847036463355
58,0.002076469670110725,0.46159347057589195,100,102.20878900818455
59,0.0027968221321923435,0.6375630762457482,100,67.75728262423837
60,0.001786531363779508,0.37929885005348546,100,57.8343190184088
61,0.0018933930347828567,0.41468216092012083,100,83.26156767648573
62,0.002626406653944253,0.5682779072742224,99,72.6098114502723
63,0.0024819551023767786,0.5059929805883355,100,69.82402362458802
64,0.0017751534010526757,0.4057043938645393,100,54.510638779376386
65,0.002541035877457888,0.5212835368807283,100,55.187806260674414
66,0.0025705419020776482,0.5686351815862731,100,74.87986268507619
67,0.0014587866242247178,0.313589388865028,100,121.41327196584253
68,0.0025691250451261153,0.6897606244109046,100,135.4501969766914
69,0.0035542699026381032,1.0099148234646174,98,151.22591914528778
70,0.0025315929457571957,0.54048039332903,99,94.66496458142092
71,0.0040875124659234575,1.2660860758676054,83,181.06751463615592
72,0.003938487684093735,0.8208539863502323,98,57.17619570992182
73,0.0027011767298556677,0.5574409696763585,100,148.7337289397179
74,0.003762034831454481,0.8611005195254157,99,72.0761687729149
75,0.0029702397261144277,0.6376468017576289,100,80.6074790808907
76,0.0012777852407129667,0.2808258507624605,100,157.35272757746677
77,0.0035888093925787695,0.8220937868056767,99,47.27071075940817
78,0.0027626612964902443,0.697117357595872,90,91.86513006655541
79,0.003920691860957508,0.9016708825341738,75,51.22770362594546
80,0.0031590031907110074,0.8452129299659406,63,222.46296185573132
81,0.0034838521985851587,0.8007962681227048,53,105.27125557983557
82,0.003824062863716978,1.0419603006874623,76,137.0287811281639
83,0.0035979588228278814,0.7728055145668864,77,72.92317438434671
84,0.003645389123409419,0.989747582302782,99,52.329719247236206
85,0.004001066109740825,0.8801416608609083,99,75.26487677462062
