,S_mean_std,A_mean_std,count,L2_norm
0,0.003930297565299876,2.3200459522228125e-05,100,0.0010174399675263372
1,0.004405682104501294,2.4429072649228727e-05,100,0.004452055302172743
2,0.002818016657134903,1.5510718599099827e-05,100,0.0014294028405912034
3,0.004033667611900326,2.3976710008269933e-05,100,0.0014653140503628457
4,0.004223130319158848,2.235790846230264e-05,100,0.0029924827812271527
5,0.004348601223852709,2.1045296787485005e-05,100,0.002410519677817939
6,0.004861732229056134,2.9914776445962902e-05,69,0.004863626498618293
7,0.0037401953154272563,2.4782489730636236e-05,100,0.0075509451802904136
8,0.004114635095777954,2.0229473388025135e-05,100,0.00617622333397188
9,0.0038097933231324606,2.141587466735245e-05,100,0.0038890873446919784
10,0.002475437214078043,1.786854286210045e-05,100,0.0023216723214957743
11,0.0035679000884072634,2.742422716933013e-05,100,0.005853056488231485
12,0.004309461792957554,4.6297853334766625e-05,62,0.0034692968249785405
13,0.003882772222113295,2.597537634634948e-05,100,0.00967091677231401
14,0.003428047544827648,1.9015979587203156e-05,100,0.00552198335276883
15,0.003883559459797334,2.2339448979224036e-05,100,0.0054437628016481545
16,0.0022028731072412464,1.868204170875492e-05,100,0.3323847794519291
17,0.001965359111939404,1.325984949378801e-05,100,0.007164222440988441
18,0.0034963406763920276,2.4500050926964278e-05,100,0.0037797514267244123
19,0.0036334181633256002,1.8022988842614272e-05,100,0.004181180577984698
20,0.004863310059494149,2.171831550537936e-05,100,0.007251126109607838
21,0.0037484758888192654,2.7146349352847636e-05,100,0.002260936572838908
22,0.004633134563700755,2.674766625952476e-05,100,0.007229898231457272
23,0.00390779199250132,2.4417115339621433e-05,73,0.0027631020899515743
24,0.0044077373948239905,2.8170583573795885e-05,100,0.004289850821561745
25,0.005115988090486284,3.488919733798309e-05,100,0.0010408178675889361
26,0.003677116284422918,2.8117099091003583e-05,100,0.004362647948471043
27,0.004032206487609087,3.0649933755259804e-05,100,0.004467144358366365
28,0.0035993302179321263,2.688078185193285e-05,100,0.002945250252815902
29,0.0034025237166747544,2.569527621485525e-05,100,0.0036014655607101596
30,0.004034402142855968,2.4412280656077452e-05,100,0.001839925258917924
31,0.002832850326367683,1.4116953593368366e-05,100,0.0013325539370209088
32,0.0030401873549687802,1.8353092990879467e-05,100,0.004338754895370034
33,0.003924157354268419,2.7755578389921272e-05,100,0.006208712197584191
34,0.004485864568317186,3.7185288141628515e-05,91,0.0042333622767394205
35,0.00267331673809689,2.685624275892785e-05,100,0.3315838931508058
36,0.0045821442426033625,2.016809016746096e-05,100,0.0009458262111751297
37,0.004866998768431998,4.354924363967808e-05,91,0.0053162369749803024
38,0.004456392738309579,3.364735191075213e-05,100,0.0042359751891310376
39,0.0050160323784943376,2.503020422273239e-05,100,0.005996771175244833
40,0.005160898726697848,3.4849405408904036e-05,76,0.0012228132759683312
41,0.004686494703758545,3.0685507804255956e-05,56,0.005310121559493613
42,0.005182373382409642,4.4761779883833044e-05,65,0.004980269791547161
43,0.004818495788319649,2.0138100653119194e-05,51,0.0017261866766822148
44,0.004906454580877681,3.0441920401583154e-05,51,0.003606483661707685
45,0.004678759227099302,2.058325250805887e-05,70,0.0016714093077775142
46,0.004990798342533065,2.2819395399132862e-05,97,0.0030222937241029023
47,0.0047008231483197365,2.83209565289014e-05,52,0.00834714375171296
48,0.004390917230460411,3.390028686011437e-05,53,0.004553091975310761
49,0.004704943617052518,3.2268137061339576e-05,52,0.005877316033546349
