Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
PA0011,-0.003255500793457031,0.003489839830505314,0.00012199522612930892,-0.010669888589869846,0.005588013529777527,-0.0037464213371276854,0.0007731783390045166,-0.0020372462272644043,0.0033722095983102916,0.004274641871452331,-0.00349626898765564,-0.006789133548736572,-0.0046213361620903014,-0.0034070923214867,0.008647591173648835,0.004997807443141937,-0.003942298889160156,-0.0021496790647506712,-0.007485559693089238,-0.0023221594095230104,-0.001025583062853132,-0.009059178829193115,0.0047227728600595514,0.015144518128147832
PA0012,-0.0013062047958374023,0.004573670341007745,0.004433112872111333,-0.017373828302052887,-0.01050532042980194,0.0009908151626586913,-0.006162195205688476,0.006223397254943848,0.0014662216976284981,0.006159217357635498,-0.0025844240188598634,-0.002361278533935547,-0.015579579174518585,0.00586882091703869,0.008718376159667968,0.001469222903251648,-0.00023326873779296874,-0.00028029203414916995,-5.578222098173918e-05,0.009370932281017303,-0.0016409754753112793,0.00025877555211385094,0.006338979683670343,4.881841165048105e-05
PA0013,-0.004214165210723877,-0.0009397400070482226,0.005700886636585384,1.815532926808704e-05,-0.01071914479136467,0.0017619049549102784,-0.002087487578392029,-0.0015734326839447021,-0.00468269991921261,0.005689408779144287,-0.005353803634643555,-0.004921066761016846,-0.003387116938829422,0.005804500882587735,-0.003320303410291672,0.002968869358301163,-0.008086554209391276,-0.0022329503297805788,-0.00047466214056368227,0.007761533707380295,-0.006942727736064366,0.00042043328285217284,-0.0037787404714846144,0.013924263141773365
PA0014,-0.0022926366329193114,-0.001270471140742302,0.005720774268175101,0.0036743890959769487,-0.0014937496930360794,-0.00027250409126281736,-0.0040797901153564456,-0.0007358717918395996,0.014647716721519828,-0.007694821059703827,0.008509563207626343,0.002161482572555542,-0.0242012507468462,0.022526212154872834,0.009371434003114701,0.001078726053237915,-0.004926443099975586,-0.0042402175068855285,-0.012610783731495892,0.013696874529123305,0.004857429436274937,-0.01669637064139048,0.02246330415501314,-0.005074480065593013
PA0015,-0.002461691498756409,-0.009102727022411218,0.0017249975111577418,-0.0020052066009322352,-0.009583000726997852,-0.0059622484445571895,-0.01167242467403412,-0.0007897692918777465,-0.00031482152407988904,-0.004028033167123794,0.0028197190165519716,0.008745964765548706,0.007214286476373673,0.000387306014696757,0.008303092233836651,0.0025191961228847506,0.004820865392684936,-0.017514341324567795,0.0052553313197913,-0.01091558825224638,-0.0068512409925460815,-0.016746736069520315,-0.006507105102726058,0.010165853080926117
PA0016,0.00033203721046447753,-0.003082526041500604,0.0026541452903252145,-0.013064356351440603,0.002276391386985779,-0.0014612078666687012,-0.0016582301259040833,0.005224907398223877,-0.005211058403365314,-0.006373805403709412,0.001980259716510773,-0.0016427505016326904,-0.0069163418561220165,0.002896485347596426,-0.0016892389208078384,0.0058220988512039185,-0.0013510704040527344,-0.002418518662452698,0.005002133272312305,-0.015679176449775695,-0.0056986478822571894,-0.0028683274984359743,-0.0035663223734088974,0.00568143747470997
PA0017,0.005875365734100342,-0.00973422341604731,-0.000569186524137274,-0.0007358688480136069,-0.0025109365582466126,0.00017483592033386232,-0.005272063612937927,0.0013689172267913818,0.0011698166478890926,-0.004570733904838562,0.0030476349592208863,0.004954731464385987,-0.009987404346466064,0.0054965146950313026,0.0010055291652679443,-0.003984393626451492,-0.0028353095054626464,0.0037513870000839234,0.011530638017036297,-0.013971849754452705,-0.00410770731312888,0.008272344867388407,0.005426474646026013,0.007378972238964505
PA0018,0.006162590980529785,-0.006063929383656872,-0.006230229584427623,-0.004068653353235938,-0.0008539923280477524,0.004392117261886597,0.007589176893234253,0.008395377397537231,-0.003184540857328102,-0.010030650198459626,0.0035835611820220947,0.007860773801803589,-0.007643424421548844,0.005903274293929812,-0.0073739829659461974,0.008613893091678619,-0.002481532096862793,0.0004978501796722413,0.0132832662374885,0.00786197416484356,-0.001344215657029833,0.0072484557827313745,-0.0030655790777767405,-0.006642999472441497
PA0019,-0.0005048131942749024,0.01499794762748391,0.008808456651576153,0.0029872594062577596,0.00566197007894516,0.005944714546203613,0.0023601299524307253,-0.00027909040451049803,0.002620125040411949,0.009252252876758576,0.0031507718563079834,-0.007891076803207397,-0.006988629698753357,-0.002505169028327579,-0.007854776680469513,0.0015760251879692077,0.005071401596069336,-0.01369464874267578,0.0011220894477985523,0.007182160913944244,-0.004842238766806466,-0.01201634705066681,-0.0011272033055623372,-0.004117427048859773
PA0020,0.0029258868098258973,0.0015212909540912108,0.006615784333704354,-0.012451130870348688,0.007132853167131543,-0.00870682269334793,0.008028352409601211,-0.00641136646270752,0.00038959565717959775,0.0021560823172330854,-0.002096466422080994,-0.008839712142944336,0.0024010094627737997,-0.005263132471886892,0.004943145010620356,-0.0027849616110324858,-0.0014017452796300253,0.005222521722316742,-0.002820741109274052,-0.008077945746481418,-0.005855154512184007,-0.0062097437679767605,0.0015782360352721869,-0.006673747190722713
PA0021,0.010345835685729981,0.014278246896035636,-0.002376254986632954,0.005854769355871461,-0.00750731498003006,-0.006393704414367676,-0.00443853497505188,0.001477348804473877,-0.0015074244630523025,-0.011316871047019958,-0.01097925305366516,-0.010181105136871338,-0.005053957849740982,0.0012576598969716874,-0.017164113968610763,-0.0028714308142662047,-0.005287297566731771,0.01757673978805542,0.0009760072937718144,-0.00590313270688057,-0.00034464895725250244,-0.003982841968536377,-0.006505800228492886,0.00144424041112264
PA0022,-0.010371751189231872,-0.003855835868796306,0.00392639460404972,-0.0005342015276917002,0.002272071968764067,0.0004563450813293457,0.00473998486995697,-0.009035178422927857,-0.0039430905348854135,0.005399999171495438,-3.021836280822754e-05,0.004506040811538697,0.0012371039390563965,-0.010447923153165787,-0.006933274492621422,6.0106739401817324e-05,0.0015833795070648194,0.0015243913233280182,-0.000947904669576221,0.002634948641061783,-0.007989688643387385,0.0013475080331166586,-0.003731966018676758,0.0008890501878879688
PA0023,-0.0030143165588378904,0.0015529000492238286,-0.0009788301858035002,-0.012954116968268698,0.0051151631772518155,-0.0011771392822265624,5.753278732299805e-05,-0.01312652587890625,0.0018707608850672842,-0.0017797672748565674,-0.003743467330932617,0.0039915251731872554,-0.010887773633003235,-0.002669729883708651,-0.0010307428240776061,0.005336061120033264,-0.0027548948923746745,-0.0037171852588653563,-0.0029711546721281827,-0.007955739796161652,0.0033702594893319266,0.01395854155222575,-0.0019934411142386644,-0.0014614396625094945
PA0024,0.0022834086418151854,-0.0003423416681254088,0.006475672512859493,-0.0020263139581815763,0.01358960434794426,-0.00259124755859375,0.008482806086540222,-0.0002737927436828613,-0.006731150392442942,-0.005916150510311127,0.006912822723388672,0.03515130758285522,-0.008970568031072617,-0.009757450648716517,-0.005445190668106079,0.013465760052204132,-0.006932767232259115,-0.002837895154953003,0.0036773626451139098,0.0035177755355834963,-0.006235011986323765,0.006853563586870829,0.002909227913501216,0.0005715688069661459
PA0025,0.013078799545764923,0.007193937320818207,-0.006820502195071864,-0.00019731476839462465,0.007927759420126676,-0.0034336024522781373,0.0056090432405471805,-0.003491528332233429,-0.004611995738814585,0.012696215286850929,0.0006123268604278564,0.017145591229200362,-0.006122531536966562,0.012202750714052291,-0.005064760856330394,0.008012410588562488,-0.003242000937461853,-0.0033290353417396545,-0.0042656926369225535,-0.0017717433720827102,-0.005242082689489637,0.000842703382174174,0.007302818929447848,-0.00482938962954062
PA0026,0.011347341537475585,9.795461795223295e-05,0.0046495942326335166,-0.000932604857635769,-0.0018738093599677086,0.003593094348907471,0.006294472813606262,0.0020497453212738035,-0.003970605708891526,-0.009374563097953797,-0.0034624236822128297,0.0070198577642440795,-0.0034305965155363083,0.00966268399405101,-0.004254027083516121,-0.001548791080713272,-0.021666542689005534,-0.010644232332706451,-0.005494560908388208,-0.0019279857724905014,0.0037545859813690186,0.015282569328943889,0.0015265801373650046,-0.007576620137249982
PA0027,-0.00981724739074707,0.0030882206759346065,-0.00244360233282114,-0.0013758759860965338,-0.01465336799621582,-0.0061258840560913085,-0.009680863618850708,-0.004818353652954101,0.001104241698049009,-0.007474498748779297,-0.007442446947097778,0.011573528051376342,-0.007334943413734436,0.003982073730892605,-0.0037447883188724516,-0.001399054527282715,-0.005668067932128906,0.013731945157051086,0.006626826193597581,-0.004512435793876648,0.005469096558434623,0.012977858384450277,0.009046351208406337,-0.011883300763589365
PA0028,-0.011458234786987305,0.002539327896353024,-0.0021309889369196706,-0.014508118090981787,-0.014752149730920792,-0.009569499492645264,0.006044850349426269,0.0018905401229858398,-0.0056698420783504845,-0.004493514895439148,-0.008395742177963256,-0.0017210197448730468,-0.009569717645645142,0.012508595746660989,0.003934561908245086,0.0006926175951957702,0.0003515879313151042,0.011218518614768982,-0.009646703799565634,-0.004867146611213684,0.005639280591692243,-0.0044651945432027185,-0.00048630377825568705,-0.021909557006977224
PA0029,-0.0028020715713500976,0.011808056662331767,0.007746019146659158,0.006271572783589363,-0.004017337635159493,-0.010942510366439819,0.007081518173217774,-0.012887641191482543,-0.00038124735467135904,0.0017053920030593872,-0.006143142580986023,-0.0017419707775115966,-0.0040475140511989595,0.00657720650945391,-0.005032684653997421,-1.189887523651123e-05,-0.0081603209177653,0.00479017436504364,0.004276532265875075,0.021794289648532868,0.0012697598763874599,0.011159256100654602,-0.0017789368535958085,-0.0060811274581485325
PA0030,-0.010832266807556152,0.0017520501764852609,-0.0008576729080893776,0.034879270009696484,-0.0005382753908634186,-0.0003266716003417969,-0.0018930327892303467,-0.004445600509643555,-0.009787660900037735,-0.01074065089225769,-0.012452937364578247,0.0045704090595245364,-0.0067300179600715635,0.020221325140150768,0.009580375403165817,0.0055579903721809385,-0.00872944990793864,-0.021554991602897644,-0.00780440370241801,0.006016154438257217,0.004035064152308873,0.010250393549601238,-0.014995154212502873,-0.0174884420854074
PA0031,0.004562537670135498,-0.004236671128379765,0.012171766200622955,-0.00099943040616133,0.007381764426827431,-0.010967639684677124,0.004928826093673706,-0.0005529260635375976,-0.012367708592209965,0.0021028080582618713,-0.0035031354427337647,0.008272035121917725,-0.010562865734100342,0.015688962406582303,-0.011915845274925231,-0.004253992438316345,0.006187653541564942,0.0002337154746055603,0.0025765785464534055,0.004504349678754806,-0.0008585155010223389,-0.010316526889801026,0.006151246089561313,-0.0009511554682696307
PA0032,0.0011622276902198791,0.00449258568627176,0.004401341697515606,0.009894328340041366,-0.004586177421733737,-0.007599436342716217,-0.006137348562479019,0.002489185333251953,-0.00788516492000781,-0.007652998417615891,0.0015990276634693145,0.004871121346950531,0.0075420629233121875,0.004216550598068843,0.0016362263821065425,0.0018202688917517663,-0.006592699885368347,-0.001264931634068489,0.012489419292520594,0.005437010023742914,-0.0015402875308479582,-0.0053267774482568106,0.0006033862922705856,-0.009420494238535563
PA0032a,0.00671910285949707,-0.009078681969375753,0.006260870145512866,-0.017787084068087013,0.007917036786675453,0.0013122403621673585,-0.004519575238227844,0.003941289186477661,0.005360038348007947,-0.004913365840911866,-0.002296486496925354,-0.0008370578289031982,-0.008312273919582367,-0.012103823915360466,0.0012776823341846466,-0.00035535424947738645,0.007780404885609945,0.0013845056295394898,-0.003222046075043855,0.00503294438123703,0.0011641234159469604,-0.017944443225860595,0.0027682968214446423,-0.012208095303288213
PA0033,-0.006281707286834717,-0.009894902081187092,0.0020645131151397506,-0.004772356541996653,-0.008073878958821296,-0.00847285270690918,-0.0028868365287780763,-0.007691679000854493,-0.014812043379060924,0.0022996574640274047,-0.016463316082954406,-0.006770244836807251,0.004369282126426697,-0.002258160284587315,0.007094043493270874,0.004579601883888245,0.015657877922058104,-0.007358939647674561,-0.026578650430396752,-0.013613759577274322,-0.0038360165698187692,-0.011676576733589173,-0.010946068109250535,-0.005884157286749946
PA0034,0.007161617279052734,-0.013794908883856304,-0.007352645521040087,-0.020851220258257606,0.00029577836394309995,-0.0038850927352905274,-0.008731374740600586,0.012899365425109863,-0.0018495181249454618,-0.005740088224411011,-0.007359483242034912,-0.0006726980209350586,0.01389121413230896,0.016068765095302036,0.010190457105636597,-0.001209176778793335,-0.004782692591349284,0.007265869379043579,-0.00511212702150698,0.007508169114589691,-0.0038470029830932617,0.0010956088701883952,-0.017110221526202035,-0.013409521844651964
PA0035,0.007141995429992676,-0.0074575651270240104,0.0005383294124107856,0.008829378607598219,-0.0033699166774749756,-0.004391088485717774,0.008816971778869628,0.013577518463134765,-0.013942929790355265,0.006033964157104492,0.0018305420875549317,0.012615056037902831,0.014396708309650421,0.018688389233180454,-0.003993560373783111,0.0035795074701309203,0.003017266591389974,-0.002978065013885498,-0.005160442105046025,-0.002903784215450287,0.003575921058654785,0.013514967759450276,-0.0015451206880457262,-0.017209106021457247
PA0036,0.0016889500617980958,-0.005512303603229238,-0.0013893829150633378,0.012144997927614233,-0.013328597918152808,-0.008223979473114014,0.022286511659622192,0.0036039996147155763,-0.009904922940768302,-0.007168933153152466,-0.006926059722900391,0.012534050941467286,0.025411209911108016,0.011094609896341959,-0.003680773973464966,0.005586971342563629,-0.012208056449890137,0.0048198533058166505,-0.01190215238818416,-0.003962217420339584,0.003487940345491682,0.016793187459309897,-0.006667952911526549,-0.013384392967930547
PA0037,-0.0025825595855712893,-0.0029906547114030638,-0.003913770248363545,-0.018308571963147682,-0.006848801299929619,0.0007473707199096679,0.003893604278564453,-0.009048612117767333,-0.003713740142993629,-0.00858586311340332,-0.013190051317214966,-0.007201614379882812,-0.0018263360857963561,0.0017325272635808067,-0.0017326462268829345,0.004959508776664734,-0.014457980791727701,0.0016920679807662963,-0.0005748139487372504,0.01169334888458252,0.000779134886605399,0.0002990285555521647,-0.013345872654634364,-0.0168920048960933
PA0038,-0.004067535400390625,0.004585671558308958,-0.00030854847524073214,0.006221338598565621,-0.0073009605705738065,-0.012014226913452148,-0.0009626293182373047,-0.0025698518753051757,0.011431151600554586,-0.034303231239318846,0.002512092590332031,-0.005282168388366699,-0.004938379526138305,-0.010898677129594107,-0.008518015146255492,-0.0008401644229888916,0.006500514348347982,0.004951175451278687,0.0016073694935551397,-0.0029426485300064085,0.009095898696354457,0.0033822099367777506,0.006229232339298024,-0.009327517615424262
PA0039,-0.007948598861694335,0.0025482877199329546,0.003922214949285829,0.001585162075405771,0.0016702061146497726,-0.009988737106323243,0.0026877868175506593,-0.00017618417739868165,0.010964838778600097,0.06591792702674866,-0.005788189172744751,0.00829444169998169,0.0037384912371635436,-0.01699107601529076,0.011488557755947114,0.0005004400014877319,-0.014470895131429037,-0.006570394039154053,0.0047637224197387695,-0.01360753744840622,0.006617073501859393,0.002537993590037028,0.009762432060989678,-0.0009728581817061813
PA0040,0.003067331314086914,-0.005109158024859072,-0.0047880088934650665,-0.00320307808843526,0.0036421442776918412,-0.00694350004196167,-0.009226641654968261,0.029805153608322144,0.0044932554825209085,-0.004590052664279937,0.004066429734230041,0.006841582059860229,-0.006380334049463272,-0.012615390240199982,-0.011821516156196595,0.002197065055370331,0.0018414020538330077,0.03164207637310028,0.017105173733499315,0.020477811843156814,-0.0009111549173082624,-0.0019040306409200032,-0.014560977617899576,0.0022188899693665683
PA0041,0.0028493809700012207,-0.003656827358167563,0.0047712886778565194,0.0020766141824424267,0.004194968305528164,0.0028253626823425294,-0.011121368408203125,0.05151065707206726,-0.00039217357989400624,-0.002464279383420944,0.0025515174865722657,-0.012968725562095641,0.0011958621442317962,0.006317651934093899,-0.014735224917531013,0.0017892324924468994,0.0026166598002115887,-0.007771963477134705,-0.002094792822996775,0.010841269046068192,-0.0032995172909327914,0.0015336061517397563,-0.004304660301582486,0.017488131920496624
PA0041a,0.006755373477935791,-0.00807178219252113,-0.005153827949777826,-0.012532096102156422,0.03134902061894536,0.026003168225288392,0.006305232644081116,0.0042228025197982785,-0.005304712102515623,8.020326495170594e-05,-0.008420875370502472,-0.002026993632316589,-0.008844777941703796,0.005811089797625466,-0.019804784655570985,0.012556059211492538,0.014482770363489788,0.011525730192661286,0.0018772820907610437,0.0116741643846035,0.03510591494185584,0.013899247348308563,-0.006973918746499454,0.03428118427594503
PA0042,0.007939453125,-0.0016356838394456835,0.005061964129472708,0.006172567944635044,-0.004902705848217011,0.005143022537231446,-0.0025473475456237794,0.030088777542114257,-0.004093650109134614,-0.002099347114562988,0.003011382818222046,-0.0030948781967163087,-0.001801864802837372,0.0030512232629079667,0.010053206235170364,0.008497907817363738,-0.011724034945170084,-0.0036222988367080686,0.01078027762748577,0.006588379442691803,-0.002682081290653774,-0.01242481271425883,0.0003315537583594229,0.014487573394068965
PA0043,0.006455498933792114,-0.003466613090305186,-0.0010648057251781613,-0.002003371779044921,0.0010883627459406854,-0.0074400115013122554,-0.00598776638507843,0.007790408134460449,-0.003354970350628719,-0.0009838616847991943,-0.002894721031188965,0.003974099159240723,-0.014937592595815658,0.011120158528524732,0.011405992433428764,0.0006740687787532806,-0.009578180313110352,-0.011374348104000091,0.003853779424119879,0.0012663549184799194,0.004333070346287319,0.002438531319300334,0.005441118689144359,0.0006203055381774902
PA0044,0.14242411613464356,-0.0011071732907152888,0.002606885386751844,0.0012609951875426552,-0.004504282474517823,-0.015504260063171387,0.004278597831726075,-0.003716163635253906,-0.011527037266641855,-0.004410980939865112,0.0001882314682006836,-0.0061510872840881345,-0.0013191643357276916,0.0009616007880559043,0.00905754029750824,-0.000599096417427063,-0.004396263758341471,-0.00843603014945984,-0.00360072100604022,0.003815627098083496,-0.002702057361602783,-0.007476051648457845,0.006010719374114392,-0.01782532533009847
PA0045,0.02994798183441162,0.006577025264946383,0.01585820684959362,-0.02038386950946667,0.0016141171753406526,0.02391171336174011,0.01731309473514557,0.06161049485206604,-0.0051738936058245595,-0.009994475841522217,0.008240972757339477,0.001451568603515625,-0.0014065368473529815,-0.00013203469533768907,-0.0008417233824729919,-1.1041760444637643e-07,0.0033931493759155273,-0.0020279958844184875,0.0072437723477681475,-0.0009830793738365173,-0.019044346043041775,-0.014805758992830912,-0.0021193985845528395,0.004049078181937889
PA0046,0.008167710304260254,0.010877608140902733,0.0032576643801354743,-0.006679431027309461,-0.0008733810484409332,0.012868084907531739,0.011016218662261964,0.05646097660064697,-0.0006625841557979583,-0.011908771991729737,-0.0009535741806030273,-0.002906358242034912,0.0034313061833381652,0.04555111461215549,-0.01876789391040802,0.0037147945165634157,0.021291589736938475,-0.007511988878250122,0.0007066141676019742,0.01097797155380249,-0.010164175714765276,-0.03882899284362793,-0.011267297408160041,0.01906736691792806
PA0047,0.01938523292541504,0.021080268658141593,-0.00036321174014698374,-0.005629720674319701,0.00015556443482637412,0.0012717604637145995,9.850919246673584e-05,0.061161231994628903,-0.011348404319724068,-0.010696215331554413,-0.0014889991283416747,0.006552403569221496,-0.0038309407979249953,0.014089199285658579,-0.02148143194615841,-0.0013679903745651245,0.020406142870585123,0.008467080295085907,0.009025809665520986,0.007434379234910011,-0.0060310810804367065,-0.013759634892145793,-0.006043714635512408,0.02069698660461991
PA0048,-0.01678013563156128,0.01573161614030155,0.004446745209105603,-0.020392070058733225,0.012274687215685844,-0.01409042477607727,-0.0063477236032485965,0.015657515525817872,0.02197462205309421,-0.011622377932071685,-0.011760531067848206,-0.02160106658935547,0.0036013598740100863,-0.004285021906807309,-0.02245012477040291,-0.005932913422584534,0.0010666052500406902,0.0725044259428978,-0.012135651376512315,0.012651414275169373,-0.0007416691098894392,-0.00214596688747406,0.024814173287036372,0.007967767892060456
PA0049,-0.02230377197265625,0.017414679834202154,0.012576424069218821,-0.010442187840288336,0.02303441196680069,-0.015366930961608887,-0.009400007724761962,-0.004748630523681641,-0.01370977939106524,0.009391453266143799,-8.016586303710938e-05,-0.0016884541511535645,-0.005089573264122009,0.0010289880964491102,0.0052598100900650025,-0.00115450918674469,-0.001752630869547526,0.1625080633163452,0.005783997200153492,0.009801685214042663,-0.004835809980119977,-0.03483170668284098,0.019683510649437998,-0.0004594546777230722
PA0050,-0.04573324203491211,-0.01676068088011955,0.004047665890161093,-0.00846208581192927,0.009330469369888305,-0.0064240598678588865,0.017527964115142822,0.018381876945495604,0.008360138619318605,0.013840444087982177,-0.011728277206420898,0.0033956050872802736,-0.0002512294054031372,-0.015330127307346888,-0.009400371909141541,0.005953430533409119,0.02329705556233724,0.022371187210083007,-0.0231243129129763,-0.01161568284034729,-0.00038705553327287944,0.011745198567708334,0.023629207237094055,0.00785484578874376
PA0051,-0.007679274082183838,0.00700282566805384,-0.008827352001295462,-0.012301967669786378,0.01072722602635622,0.007065176963806152,0.025685938596725463,-0.007081074714660645,-0.003121127710910514,-0.011773477494716644,-0.007133135199546814,-0.0033538252115249633,-0.014802968204021454,-0.0049016182384793725,0.021675380021333693,0.00912671148777008,0.03433159589767456,0.008530219495296478,0.013387646940019395,-0.017908151373267175,-0.0011517203279903957,0.027309442063172658,-0.006104112840166279,-0.005376788201155486
PA0052,0.005359055995941162,-0.0009787070717829378,-0.016490998302961326,-0.02249126982959834,-0.011919136196374892,0.0035897326469421387,-0.020717968940734865,0.009386681318283081,-0.0012387830403167753,-0.008991962373256683,-0.008147361278533936,-0.005602360963821411,-0.007615917846560478,-0.009906890373381357,-0.01437466874718666,-0.0024517589807510377,-0.011953091621398926,-0.0035177046060562134,-0.008387108643849691,0.008994695693254472,0.00912445251430784,0.0004421492417653402,0.009203436327915565,-0.014811351343437477
PA0054,-0.010524370670318604,-0.002378086406570762,0.007636058833691981,-0.0016885375053706493,0.005770207233726978,0.007144829034805298,-0.012117810845375061,0.002106454372406006,0.006691979332827031,0.01483515739440918,0.004945276975631714,-0.0034573745727539064,-0.006651939079165459,0.015247145342448401,-0.022853322476148605,0.0027785797417163847,0.012585278352101643,0.0009488773345947266,0.0014624052025653698,-0.002344987615942955,-0.006059357098170689,-0.0053035507599512735,0.009617584593155804,-0.0017622720312189173
PA0055,0.006612255573272705,0.0006176219391289041,0.005947784073167033,-0.0053105645982379265,-1.2540146708488464e-05,-0.002051146030426025,-0.0040403175354003906,-0.008383226394653321,-0.0020082555757835506,-0.006668193340301514,-0.0067063581943511965,-0.005284068584442139,-0.009506844729185105,0.0014744060380118234,-0.0052843309938907625,0.00018030256032943725,0.0034868637720743816,0.0008870536088943482,0.011700207436526264,0.0024457883834838865,-0.009169218795640128,-0.004215488831202189,-0.008024054415085736,0.0007408040541189688
PA0056,0.002136082649230957,-0.0043017695199197795,-0.002586027050947214,0.004443633031438698,0.0033226319402456283,-0.0070495915412902834,0.002863802909851074,0.000709986686706543,0.0024877491733059287,-0.006870432496070862,0.006044025421142578,-0.004858136177062988,-0.016574636697769166,-0.024124326213957773,-0.0041583794355392455,-0.006803257167339325,-0.0002982775370279948,-0.005976993441581726,0.00977508889304267,0.011558160185813904,-0.0026321751730782644,-0.009048416217168172,-0.0061977049883674175,-0.01581717199749417
