,S_mean_std,A_mean_std,count,L2_norm
0,0.002890667195750576,0.681698139293315,99,93.48825417283423
1,0.003070423194044245,0.7438353760069312,100,69.13564115004634
2,0.002967049273121815,0.667931493986814,100,80.68653615674313
3,0.002145462892073202,0.45423331163761405,100,30.50444564923736
4,0.0015324928631779476,0.31644197446565087,100,77.5695136969928
5,0.0020386686619245677,0.4952586900234974,100,102.41459134516163
6,0.0025890084114789137,0.590485432488188,100,73.20280146491014
7,0.003783674776108152,0.8654361554190532,92,68.98670348028672
8,0.0015337862113892692,0.345295688503775,100,64.97778326926696
9,0.0011426717957205208,0.26801605957328795,100,93.99211801246925
10,0.003355391739605535,1.0041355502160825,100,228.92170214662218
11,0.0033982420559563508,0.9356185461185869,100,53.97222030656252
12,0.0035481699551231823,0.8001113793048367,97,45.48276748669145
13,0.0016813885710840562,0.40990226512651656,100,71.6291640306309
14,0.003775730743256595,0.7550676582352596,61,108.29688495189656
15,0.0010787719005436907,0.25215229448512455,100,137.17003579575467
16,0.0015198479141201148,0.32896358151351207,100,105.9818696033272
17,0.002612841146994275,0.7638138971535988,100,90.97577246271601
18,0.002497834168563735,0.518747251958222,100,71.66958159827337
19,0.0020464527868490445,0.4606071880886692,100,88.45867354873998
20,0.0008685858622010073,0.20748747302960066,100,114.48383963945481
21,0.003091037909629093,0.7247588304987774,96,91.32735228743282
22,0.0024945887710922997,0.5655739302988045,100,70.2035460230648
23,0.0017056609815438973,0.5408544683034076,100,153.73245449514457
24,0.002903325887402889,1.1688303652116363,99,148.4048093837869
25,0.0030846244695667976,0.6887668044816246,99,99.65509495259063
26,0.0033006798973324266,0.7915088035803372,95,79.68429995305029
27,0.0019844747115234387,0.4445234099277308,100,60.87261137648794
28,0.002540745894130825,1.0095156436041668,100,190.71820496630244
29,0.0013581126138507823,0.4275638648386254,100,216.73319548654322
30,0.0012579503690980146,0.28301182924535145,100,169.18638037126613
31,0.001125645512437204,0.24607354730971662,100,125.02721214634627
32,0.0033076479934977658,0.9596650080769643,95,156.32440875720863
33,0.0025957460928289094,0.590055890364683,100,64.89325037840436
34,0.003419967527910253,0.7298361692884212,98,62.48063227581434
35,0.0016322955266024428,0.38691441449984754,100,76.49765443120066
36,0.0038392018727937327,0.8301348979779708,100,57.86773090237564
37,0.002594108740138628,0.5694141471283346,99,72.50842093016993
38,0.0035068330631508036,0.7723116086912445,89,76.69871358248335
39,0.00235842354121965,0.5129152601139753,99,61.43777040794889
40,0.0012633626875364007,0.27973464804245646,100,66.37509078204474
41,0.0019071987947802114,0.4343963784961588,100,84.57942727282172
42,0.0023860744623653506,0.5075143493550455,100,79.45475886126884
43,0.001087244966347459,0.25093660484103647,100,108.30873865933195
44,0.0011735919178775156,0.2568441863241489,100,96.12160382052195
45,0.0016564598151154021,0.3560204600501458,100,57.608626216819594
46,0.003292981830992474,0.681479368279838,100,49.1585826244198
47,0.0034421554221547514,0.8108884690831485,99,68.49901513981231
48,0.0020060964647037453,0.4328746784641922,100,42.28597678093333
49,0.0016674161900794712,0.36076291403671096,100,59.98131055786057
50,0.0010091926186747222,0.23097809480564,100,115.58297844445333
51,0.0032740592447761604,0.738460593836086,96,48.02010417239898
52,0.0016523787822266217,0.4033458677260215,100,89.75345522336504
53,0.0028152667648152978,0.6009833353058065,100,60.26117812622683
54,0.002568469906510387,0.5590390035165064,100,151.64187058330143
55,0.0025945033079642814,0.5999178877466863,100,74.28375212814012
56,0.0012774680995076043,0.31360426921216783,100,130.04900649642522
57,0.0016418887345191386,0.3710963998487704,100,119.08785830236585
58,0.0017900930785947555,0.4164145560226179,100,57.9453133080645
59,0.002273404074961841,0.562851633687466,100,91.96774950534773
60,0.0016690645469627369,0.362643710506988,100,71.23869715959802
61,0.0011626047872251917,0.25330956901072077,100,163.94730119708083
62,0.002260897330440494,0.5107643354203926,100,101.09499832810442
63,0.0025596590570758763,0.574650079427171,100,126.5486828948532
64,0.0027863849833581447,0.5996247930521404,100,46.34899890957595
65,0.0019951797186668787,0.6099827305370312,100,39.209978571189765
66,0.0013625622920601034,0.309988341085698,100,107.98815562830845
67,0.001890589327892358,0.473142331568274,100,100.07814244992325
68,0.0006237045954075881,0.15053531924519975,100,144.30667908129772
69,0.0007549099414151035,0.16011957826723774,100,138.10362892867943
70,0.003553223598343162,0.7838796312010502,100,79.59587779012766
71,0.0014020309366833178,0.31598325790735776,100,125.24530221721749
72,0.0025656162844027138,0.7249987076921495,100,137.12615977886577
73,0.0007844768084170153,0.17005603235461053,100,118.21038705973918
74,0.002917685540387222,0.6458434059401827,100,80.48063218572062
75,0.003397868480976194,0.953818097929841,92,112.3910109264941
76,0.003806600532645507,1.0173831921310177,93,134.57459411989555
77,0.0037227264241521804,1.0192383216438998,85,83.672180058001
78,0.0031695107942483645,0.8220106347737471,99,115.09236851769234
79,0.0041649315041065935,1.369201649142316,79,117.06741938530527
80,0.003800101889221592,0.8818302984066267,91,49.85056258216037
81,0.003973693477817476,0.8683174461062881,93,59.23817242895106
82,0.003992855142955173,0.8739171358785858,97,58.93431346963558
83,0.003656001969961969,0.7489554506829346,66,73.2225862579473
84,0.004108678995423922,0.8994220279131162,78,64.12107429624328
85,0.004017040919968272,0.9704156075695574,70,72.68979939856885
86,0.004249385733780713,1.0226687127120329,89,86.57616498607122
87,0.00410192744252795,0.8657543706063671,75,48.3221339817236
88,0.00406285979028087,0.9026789998324874,74,72.04353641399526
89,0.0042401459138902125,1.313161356765416,72,188.56353771256823
90,0.0041578977438540094,0.9669710923511895,68,81.2623203622885
