,0,1,2,3,4,5,6,7,8,9
0,0.0016178832050998027,0.014756634202059965,-0.002092009984097452,0.0006082874473805434,0.0024812287334322366,-0.004578187865255456,-0.002723414927148506,0.010472192167286091,-0.006044080615815426,-0.0031436923871367315
1,-0.001528570201500901,0.009521467804789172,-0.007494999301726043,0.000765308242538113,0.005644963965253046,-0.0010357720496207013,-0.0011528672640070791,-0.0018225939322203484,-0.008899017674749897,-0.001137428833631195
2,-0.004073367191496011,0.012567020398097959,0.0009328743907208851,0.0005636785062211225,0.0037636013950468243,-0.01188880096002773,-0.006963315673736179,0.006889186174362704,-0.0075941943185459885,0.010254982545371157
3,-0.00444700723849445,0.011500732882086863,-0.00435229833855866,-0.0038474417119784606,0.0006423762412808042,-0.00563453117814966,-0.006304768668430043,0.005524954251303394,-0.012545537164936216,0.005749667771966652
4,0.0025652084332089802,-0.004553442899849203,0.008641685511749405,-0.004907795748177682,0.00534331440507196,-0.007981789907243797,0.0018253840168988486,-0.006300251308266007,-0.0038172268824097945,-0.009314450660579456
5,0.007477102175264234,-0.002856355881976207,0.003009374059175295,-0.005515035505131517,0.012023673712974452,-0.01102851653871384,0.0007895406968707057,0.0006879675565439557,-0.007041077372498575,-0.002455115080085586
6,-0.004397912601859392,-0.013599481814109254,0.006795993295833965,-0.0076422119803120445,-0.0028900478016112953,0.015076851679604484,0.005421263459770905,0.0034194173835480476,0.020501895367415937,-0.0005960993967750808
7,0.002654840922142535,0.006264623182398637,0.0016779885439122011,-0.0019483989317664208,0.009996231532410192,-0.009053417731682434,-0.0013122530669005758,-0.010351087861262962,-0.010377026363175484,-0.010450248588030816
8,-0.0030307688349776934,0.00985568235179609,-0.0020439159218968482,-0.0023701529828980892,0.01647851534949745,-0.016682291419168462,-0.007108463419643929,0.00875696563038332,-0.008564922970225992,-0.015420407237995827
9,0.003314063304295849,-0.007199930097853928,0.0025625702714467957,-0.000542207616516933,0.011594794989995697,-0.015593241442141036,0.0068575914844007935,0.005462294349401313,0.00511481206236319,-0.012940888554692899
10,0.005393883416186962,-0.005944856664850008,0.001625540019615142,0.0020599579797190813,0.014744707995539053,-0.007597649530263523,-0.0044970681072466386,-0.0034323001694473256,-0.006946258510288361,-0.008026836809815571
11,0.0007310940916112188,-0.004802440031755239,-0.005979740203169204,-0.003831033814435736,0.02420500543645197,0.0007096107620000098,-0.0039184626732333225,0.016400684329005412,-7.18568819255859e-05,-0.02251023829569889
12,-0.007594259452087467,-0.002494074501715299,0.006949246955203136,-0.006759473175757436,0.01085196228041923,-0.016905172136802413,-0.005625574155452075,0.006317355168570326,-0.0008890222003907212,-0.025738040608666128
13,0.009334285823113686,-0.01473931623482286,0.0017352611021022226,-0.007838824694312982,0.04347407987976815,0.013412637912768305,0.007225408160086541,0.0017737860548115304,-0.007481743722057069,-0.011212051585727384
14,-0.004334946736622164,0.0029758551330563866,-0.0011691080014953259,-0.004060706704564949,-0.0042432692714244585,-0.004193610175887943,-0.00043918786722359985,4.089394263397034e-05,-0.0036068196336602426,-0.0035102568969071772
15,0.0009366664671419642,0.010058049889085971,-0.002822928996579014,-0.005019446737188362,-0.0013315643423126224,0.0011332286275101938,-0.006002284235632136,-0.010491887294390776,-0.0054774407393946,-0.0060048323461101855
16,0.004130119214937767,0.0007522730479404169,-0.002703997792340649,-0.002143683750752459,-0.004458547242147362,-0.009637462816775863,-0.006989682522134115,-0.01201240013494099,-0.012741235205447383,-0.0036358686612067313
17,0.001704114014216216,-0.0005791398420730078,0.004105998690111478,-0.0036399429669795053,0.010967587086665469,-0.014530916240614984,-0.008617936618282277,-0.011100058636583547,-0.011337850507050176,0.013209349956072631
18,-0.0022149789279556566,0.008181328568050244,-0.004470323623489671,-0.007268593744525097,0.014429101616635678,0.0013086189468543511,-0.005155414228807639,0.019217736992742582,-0.01599781157168122,0.009014414041150814
19,0.0002673261809956234,0.005626043678983782,-0.020638899467315355,-0.007334139272444673,0.010053724316831504,-0.009773739628607728,0.0015695052371917251,-0.003414006741925251,-0.0018121498237318578,-0.0057055691381266765
20,-0.005927069844237543,-0.022799143292597687,-0.000550290098712675,-0.011138468833597455,-0.02004027405866511,-0.009095686530273164,-0.0028004703105547375,-0.01072393249823947,-0.009861460070480386,-0.0013858040569087614
21,-0.004051094722231031,0.0074604151801801275,-0.007264553075392196,-0.004471481862623109,-0.0066914247531727365,-0.016137214990873547,0.002478765652658633,0.006664589889804642,-0.0029954983738821692,-0.010473148598089897
22,-0.0010756348246346394,-0.0017776774663991336,-0.02186093508217686,0.0037496052357785985,0.0018382196828023033,-0.0023326188389696505,0.0009430304613928668,0.0030827493842933242,0.006018304059168836,-0.0029388412633594135
23,-0.008002567796487666,0.0073443753978018785,-0.005053031675269918,-0.013630981112687356,-0.0062659382725129015,-0.015109015248756463,0.0003437244435187281,-0.005529156174304009,-0.014110326592637265,-0.00623120576438868
24,-0.0037074909267639775,0.002764107944532268,-0.005672151020589655,-0.01392401519714213,-0.00110308535504195,-0.015941185828877956,0.0004761148218370793,-0.011805110707494166,-0.0066493208917237125,0.002062917504900104
25,-0.006993553255764316,-0.017159366237267683,-0.026626604917122626,-0.007248018949783805,0.006685680139337904,-0.006182498536961207,0.005726070827478383,0.002824650784542394,-0.006134229754589636,0.005865443650191214
26,-8.706491269433832e-05,-0.005630481282791708,-0.02032832721126304,0.004680987882712619,-0.015543716625471401,0.010442788591229445,0.007319995031920727,-0.027472963474525262,0.0010377036045372298,0.008731569413986241
27,0.002418339101929084,-0.0056009004415979325,-0.023349269347246553,0.005276360179403833,-0.020728155628313524,0.013617660010118571,0.005758068035795949,-0.026937020512401766,-0.0071754220033513234,0.0005803123639222449
28,-0.005138859473506082,-0.014788423706419883,0.005530920820052176,-0.0028863086065567646,-0.02529604855295358,-0.00555663677112899,0.004213358605226049,-0.0044013687185006315,-0.0003553889572766147,0.0006119795665258315
29,0.003034835018147785,-0.02222193109169678,-0.0014945963307634372,-0.0002743792739064491,0.0023219847497157184,0.0013541718920465065,-0.008584175659325913,-0.0008083118724312598,-0.009468349288475765,-0.002785599466008952
30,-0.012189764187916417,-0.02618055985930176,0.000503598506941961,-0.0007308319934556107,-0.004985994822170052,-0.003654934870193002,-0.00786927220989253,-0.0019101913992810872,-0.010623576421127885,-0.0013631423513028426
31,0.003962124067062886,-0.0017422138279441148,-0.0068489737574148855,0.0025169026792364307,0.0012006047683977509,-0.0015614675695674366,-0.011956880384211969,0.008623688033427052,-0.009563057336132368,0.0033150010475730815
32,0.006223790081840251,-0.009569340577375312,-0.009970500764882874,-0.00028843314626862833,-0.009067105885309314,-0.0069465046905381736,-0.0037050333400228176,-0.00021618701673577586,-0.0032414092784036164,0.01906502019850895
33,-0.015913674406971546,-0.009810724612390753,0.0035726241187388845,-0.01326217077344676,-0.0216076718040492,-0.008584638318632,9.88852195714318e-05,-0.005407065762655827,-0.004885686814711543,-0.005732234114985015
34,-0.010196330788672799,-0.020016852598213113,0.005413825642842069,0.0011997780802240332,-0.00545844004653566,-0.011124098034894312,-0.009840798112733442,-0.006209091959850455,-0.01131499591413503,-0.0121895735767356
35,-0.005973007285386432,-0.009618743545596047,-0.007486117044944938,-0.002666068547416546,0.003229810808308029,-0.013019330915374501,0.0022942307363830678,0.002597138920082534,-0.007971789646343045,0.001759159809001288
36,-0.006818153108471169,0.0022813400269081825,-0.005066314444558242,-0.0027845578299934156,-0.0012675907610742894,-0.018146409829084116,0.0027674342353630147,0.01666092794812664,-0.0026730868895413844,-0.0007721777690712389
37,0.007054689396524954,-0.005068236520151885,0.011715558424252995,-0.0005796703860898477,-0.008243545925817441,-0.01610554686665066,-0.014063955838974964,0.01156749157953935,-0.008545852433014912,0.019217988004353394
38,0.008010805455564079,0.007320671992974338,-0.0027179095718275616,-0.008985680807098283,0.010638188349839508,0.04431654908938684,-0.007295839676115785,0.0114996374043542,-0.003296500570925615,0.0047807264310548644
39,-0.0006111552258850362,0.010643482388763227,0.003998559024067398,-0.0034245962039430216,0.028181135117990423,0.027295010129438923,0.00813762755616828,-0.013397413247888413,0.005776386558918698,0.02511778897429515
40,-0.005695032295945827,-0.014189107338671125,-0.00884374977246674,0.008480370857405802,-0.007860105259612529,-0.015583477199152268,0.0030919005426918895,-0.005767127832389746,-0.010642083027694527,-0.007426219900106289
41,-0.005795918682754355,-0.010754596332349438,-0.012918600327154337,0.00310799869044705,-0.0029530256982759693,-0.0032523887488717035,0.005832477528927844,-0.026100015786139887,-0.017438694393339137,-0.00021908694370833517
42,-0.01747939573675462,-0.014152404183067376,0.0017040095729792626,-0.010769789828161984,0.008147529410992747,-0.0012450486809526147,0.00968742273871689,-0.008001651539891188,-0.021550179332962084,-0.0021887481765287264
43,0.0019301306451622315,-0.014566590338049168,0.0030087494609469163,-0.0024896856486561016,0.006534573660370271,-0.009343768902814721,0.0015489082708729023,-0.006954852008790895,-0.004703453195048119,-0.0029843852817875833
