Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
PA0028,-0.012109207510948182,-0.004468027353286743,-0.0014710724353790283,-0.007694096565246582,-0.010675860643386841,-0.007790335902461299,0.01866756592478071,0.006755385398864746,0.0010919821262359618,-0.005903149843215942,-0.009115223884582519,-0.01444221720283414,-0.004926229491829872,0.0010416269302368163,-0.007715830254176307,0.011503150463104248,-0.014017837643623353,-0.0028312933909428583,0.0035706305503845214,0.0047446659633091515,0.00035430673967327985,-0.010338441966331168,-0.004734628605392744,0.003653287887573242,0.000966099073302071,-0.006819659588383693,0.00038757978701124007
PA0029,-0.003243514895439148,0.0016431033611297608,-0.002352616637945175,-0.006637763381004334,-0.003134489059448242,0.0006306392175179941,0.011960668223244804,0.00731762021780014,-0.013429827094078063,-0.0004243570566177368,-0.010912433862686158,0.005607303277945813,0.021635432541370393,-0.0001344609260559082,0.00205575047977387,0.005163786411285401,-0.004733262360095978,0.00886012904055707,-0.004597294330596924,0.0005463744912828718,-0.00755938312463593,0.003749659208402242,0.011630975975180572,-0.012048035275702383,-0.008179282804705063,0.0011967350454891428,0.003755948122809915
PA0030,-0.009614843726158142,-0.012483685314655303,0.0035564835369586946,-0.011498433351516724,-0.006158956289291382,-0.0045013825098673505,0.019784405827522278,-0.002371740937232971,-0.004280058741569519,-0.00905844807624817,-0.0005671906471252441,0.035107559627956815,0.006694589480757713,0.005575158596038818,0.008417686299672203,-0.022592216730117798,0.0002037203311920166,0.000984052558998009,0.00978487253189087,0.004038376467568534,-0.009531740556683457,-0.00785639514661815,0.012329861802874872,-0.01822855192072251,0.001527249813079834,-0.004614474726658242,-0.013527547611909755
PA0031,0.004573189616203308,0.0023125019669532777,0.008413414210081101,-0.0038398587703704834,-0.010568838119506836,-6.920320016366464e-05,0.014363449599061693,0.004734652042388916,-0.0004145681858062744,-0.01239782691001892,-0.010938657522201538,-0.0008621495447041075,0.004519494324922562,-0.004499979019165039,-0.0034676948710093422,7.72702693939209e-05,0.00779776930809021,0.012078954027844714,-0.011721417903900147,-0.002051987818309239,0.006554913102534779,0.0037452023323268106,-0.010590474560575665,0.0033202580377167347,-0.0031110644340515137,-0.000456240831636915,-0.0008701647029203527
PA0032,0.0006058702990412712,-0.007442532442510128,0.004704857040196657,0.0012943392992019653,0.0074560546875,0.0017128421200646295,0.008819568769208022,-0.006360420063138008,0.0019255533069372178,-0.00826953411102295,-0.007116919606924057,0.01018408308794469,0.005175102576613426,0.001832803785800934,-0.00015769904804608178,-0.0008106957376003266,-0.004170434437692165,0.004129300160067422,0.0006042931973934174,-0.0010560846754482814,-0.006329290699540523,0.008917596242199205,-0.005061520158119922,0.012816819490170946,-0.002736505191281157,0.010180722264682545,-0.004034300645192464
PA0032a,0.006477774083614349,-0.004806981086730957,-0.0008311434090137481,-0.001992691159248352,-0.008359618186950683,-0.0011151278460467303,-0.005124029304300036,-0.004332184791564941,0.0036838945746421816,0.005339387059211731,0.001303403377532959,-0.017440495667634188,0.004645877443253994,-9.174585342407227e-05,0.0009173691745788332,0.0012414669990539551,0.007712250649929047,0.005956735703852269,0.0014371126890182495,0.0012917050293513707,0.007279906356543826,-0.0037474803728600073,-0.017438875054413418,-0.0061006078533097806,-0.012164382439739298,-0.011951679108189601,9.240122402415559e-05
PA0033,-0.008077251315116883,0.0021423053741455077,-0.006969928145408631,-0.015578816533088685,0.002517932653427124,-0.0003213573385168005,0.00870958183492933,-0.002126460075378418,-0.009271036982536316,-0.015410367846488953,-0.009070674180984497,-0.007309807671440972,-0.013258840516209602,0.003953702449798584,0.003057928312392462,-0.006969479322433472,-0.006773987114429474,0.0047621696026294265,0.0075597608089447025,-0.001632711717060634,0.01825821190549616,-0.02484297017528586,-0.015414444905407023,-0.012415946698656269,0.014347403116945951,-0.005090115117091758,-0.015173898023717543
PA0034,0.008024319410324096,-0.0054767030477523805,0.0007449230551719666,-0.008718512058258056,0.015029604434967042,0.0002258088853624132,0.0033486421619142804,-0.007905654907226563,0.014221876859664917,-0.0008323550224304199,-0.004095625877380371,-0.019491425266972295,0.007647711336612701,-0.0015386438369750976,0.0015775409955827017,0.006834096908569336,0.0006241965293884278,-0.008743326385299881,0.011492929458618163,-0.006705795015607562,-0.0068139862595942985,-0.0015251162933976683,0.0015254155644830669,-0.004079977671305339,-0.004509121741888658,-0.0008085007761038986,-0.008061408996582031
PA0035,0.007695473432540893,0.005645108222961426,0.013252777159214019,0.002666935920715332,0.014323849678039551,-0.0044645556697139035,0.019913092255592346,0.009022891521453857,0.014229035377502442,-0.014063658714294434,-0.004860751628875733,0.00686096262048792,-0.002697553634643555,0.003494839668273926,-0.0005242313657488142,-0.0036741971969604494,-0.0021125036478042603,0.0009850077814870066,-0.003868067264556885,0.0023580959865025113,0.003337659333881579,-0.001274741675755749,0.013132369743203217,0.013932171989889705,0.0007046044997449191,-0.007344652624691234,-0.007499199287564147
PA0036,0.001873365044593811,-0.007299027144908905,0.012338531762361526,-0.005661228895187378,0.024395354986190797,-0.004714413925453469,0.007852613925933838,0.022811644673347474,0.003671353459358215,-0.010211881399154663,-0.009100322723388671,0.010472235856232819,-0.004301391839981079,0.005353333950042724,0.001700640670836918,0.004468282461166382,-0.01205617368221283,-0.00035150484605268997,-0.003431077003479004,0.002421557903289795,-0.011270907887241296,-0.009307299574760541,0.015729584783877967,0.011971707437552657,-0.00018983910668571037,-0.0103835662206014,-0.004906060648899453
PA0037,-0.0029935264587402344,-0.0084873566031456,-0.0065886440873146055,-0.013812916278839111,-0.0021433615684509277,0.00042487073827672886,-0.003447696566581726,0.0037928611040115357,-0.008118610978126526,-0.0043353867530822755,0.0005371260643005371,-0.017818577495622046,0.011551985442638397,0.004887113571166992,0.0019852055443657767,0.0021203064918518064,-0.00705849289894104,-0.0029138791096674933,-0.0010598516464233399,9.143352508544922e-05,-0.014982357359769051,-0.0021996661408306803,0.0010905130854192769,-0.01619288500617532,0.007136704786768499,4.273068671133006e-05,-0.010032139572442747
PA0038,-0.004870260953903198,-0.03474347174167633,-0.006664089560508728,0.0040065360069274905,-0.0059499359130859375,-0.008365348533347802,0.012004550014223372,-0.0002047097682952881,-0.0033182477951049804,0.010897798538208008,-0.012849884033203125,0.003737172962706766,-0.0038383790850639345,-0.001465282440185547,-0.01070626009078253,0.004969420433044433,-0.007554612159729004,0.00010552654018649808,-0.009346339702606201,0.00839592729296003,0.008866393775270697,0.003387872486898344,0.0026490643339337045,-0.0052947203318278,-0.021050948017048387,0.04441699327207079,0.018860845004811007
PA0039,-0.009052879214286803,0.0655994600057602,0.007198768258094787,-0.004975481033325195,0.002819734811782837,-0.006645193806401006,0.008153472627912248,0.002440977692604065,-0.0019128930568695069,0.009335510730743408,-0.010616934299468994,-0.00028156939847969717,-0.014142966195940972,6.523609161376953e-05,-0.017546314568746658,-0.00639676570892334,0.0015985023975372313,0.005193358891970152,0.011627202033996581,0.007885387965611048,-0.01347384536475466,-0.0013898758039082566,0.003986484599563311,-0.024256558979258817,-0.009502875355054747,-0.005033401881947237,0.00338285577063467
PA0040,0.003018198013305664,-0.005300431698560715,0.006813439726829529,0.0035838371515274046,-0.007979874610900878,0.0012479976371482567,-0.013582529766219003,-0.009488447308540345,0.030182759761810302,0.0039819347858428954,-0.0073113000392913815,-0.0030530337934140807,0.02055475153028965,0.0023658442497253417,0.0004790730419613066,0.03142844796180725,0.004145061075687409,-0.0033479805116529587,-0.011953356266021729,-0.001056121928351266,0.003000355603402121,0.015587498472161489,-0.00017859126037021852,-0.0065589862711289346,-0.0042161733474371564,-0.009138909040712843,0.0016234505410287895
PA0041,0.002707483172416687,-0.002360071986913681,-0.013105043023824692,0.0026190173625946045,0.0007989144325256347,0.0033137334717644584,0.005845448268311364,-0.01093169927597046,0.05146060734987259,-0.00012039363384246828,0.002193841338157654,0.0008626366838996793,0.010359870586544275,0.0014167511463165283,0.005790833915982928,-0.007844445109367371,0.004939543902873993,0.005004738832448984,-0.014658405780792236,-0.003603456275803702,0.0035303350080523573,-0.0005770192979133292,-0.00012845925565035837,0.0036671021405388325,0.0006166069575075833,-0.016578815731347774,-0.001290763125700109
PA0041a,0.00605709359049797,-4.573166370391844e-05,-0.0012816401571035384,-0.009028595983982085,-0.008929324448108672,0.10238332549730937,-0.004018145480326244,0.006765678375959396,0.0037380622327327726,-0.004675556719303131,0.026477461457252504,-0.011678182784421945,0.010994916837662459,0.012244962453842163,-0.017828910833313352,0.011874735057353973,0.031098548769950867,-0.0052454827667830824,-0.01842509478330612,0.033423123615128655,0.013534251012300191,0.0039864494784237585,0.011726496916896891,-0.00344047885315091,-0.019749835414706537,-0.01733699265648337,0.007600736384298287
PA0042,0.007456660866737365,-0.0014945840835571289,-0.0027982482314109804,0.002800757884979248,-0.0015724658966064452,0.004683260564450864,-0.0035973255123410907,-0.0023128050565719605,0.03001261532306671,-0.004163191318511963,0.005208890438079834,0.006304446561836902,0.006544304043054581,0.008365931510925293,-0.00962614067017086,-0.002930358648300171,-0.005378995537757874,0.0041556002257706285,0.010297986268997193,-0.003036456448691232,-0.011406580607096354,0.010830585270711821,-0.014581770267126695,0.004959239679224351,-0.0027029604282019274,0.0011442268595975988,0.0005719801958869485
PA0043,0.006212076246738434,-0.000785108208656311,0.004453808516263962,-0.002017408609390259,-0.016565284729003905,-0.0061774783664279515,0.009991551084177834,-0.00600096583366394,0.007871310412883758,-0.004305404424667358,-0.008315852880477904,-0.0025658224835807893,0.0015907152369618416,0.0005917167663574219,-0.008472078139819796,-0.012168856263160705,0.0014806517958641052,-0.0012519731150045024,0.011637513041496277,0.0038772267954690115,-0.008586360697160688,0.005132454715362967,0.0015644037498618072,-0.014380714472602396,0.0013403102474392585,-0.0141068135990816,0.001572723482169357
PA0044,0.14214007377624513,-0.0033391171693801878,-0.005984766483306885,-0.0013832879066467286,0.0003568410873413086,0.0032839598479094327,0.0016198669161115373,0.00300487756729126,-0.004377140998840332,-0.01172189712524414,-0.015016822814941407,0.003124348911238305,0.0037351347506046294,-0.0007990694046020508,0.0001656914514208597,-0.008039441108703613,-0.005752205848693848,0.0027411262710373124,0.009017140865325927,-0.0016297272273472377,-0.005567416810152824,-0.009018478328234528,-0.007701693840746609,-0.0030140269036386526,-0.017405752865773328,0.0199431297825832,-0.012223000619925704
PA0045,0.029652109444141386,-0.00932327389717102,0.0018045520782470703,0.0065453994274139405,-0.0010294795036315918,0.017031621049951623,-0.005361555942467281,0.017630454301834107,0.06085987448692322,-0.0040969765186309815,0.02412916660308838,-0.022147068270930537,-0.001664169654250145,-0.0006495833396911622,0.00020848214626312256,-0.0010106706619262696,0.00279661238193512,0.016567491091691054,-0.000641666054725647,-0.017418154648372104,0.003933003074244449,0.008485988803105811,-0.0180175799243855,-0.006388225976158591,0.01614713837515633,-0.012941582530152564,-0.013843744408850576
PA0046,0.008894331455230713,-0.011245880722999573,-0.00272469699382782,-0.003264133930206299,0.00533858060836792,0.011937114927503798,0.0349834178175245,0.011389771699905396,0.056440968513488766,0.0004673457145690918,0.012892255783081055,-0.007113397857289256,0.010586164444684982,0.0032433414459228514,0.006414631056407142,-0.006663124561309814,-0.0017583239078521728,0.004260056978696352,-0.017981076240539552,-0.010609166962759835,0.019711594832570928,0.0018123927181714202,-0.039008977278223576,0.0017906684501498354,0.0033226058168231314,-0.006238516639260685,-0.023162065767774395
PA0047,0.02006725877523422,-0.011225524395704269,0.005683125108480454,-0.0013404428958892823,-0.0022340381145477296,0.009381285420170537,0.01314849459699222,-0.00032598912715911863,0.0605077788233757,-0.010640156269073487,0.0008172273635864257,-0.007161345010922279,0.006759617552161217,-0.0016443240642547608,0.007899844693759131,0.008423623442649842,0.0006149870157241822,5.2600711971134356e-05,-0.02167744517326355,-0.004380639110292707,0.02072319231535259,0.009500830549083343,-0.013664054420759093,-0.010341742459465475,0.011001491040553688,-0.006866446897095325,-0.02124013386520685
PA0048,-0.016545638740062714,-0.011407537758350373,-0.022295077443122865,-0.012025309801101685,0.003403533101081848,2.3678497031882956e-05,-0.00037538260221481323,-0.005385774672031402,0.015854975283145903,0.022319133281707763,-0.014787473678588868,-0.02214092825665886,0.012689036689698696,-0.006203703880310059,-0.002699428844073462,0.07199971556663513,0.012101683914661408,0.004075031775932807,-0.023283062577247618,-0.0008610614708491734,0.003073545924404211,-0.009360285654459915,-0.005600828044819382,-0.008439454377866258,0.02873572088637442,-0.0191307313301984,0.005796392758687337
